Sheet	Sheet	1739	320	NN 
am	be	1480	574	VB 
ENDOSCOPIC	ENDOSCOPIC	632	529	NN 
BITE	BITE	996	529	NN 
BLOCK	BLOCK	1135	529	NN 
SYSTEM	SYSTEM	1339	529	NN 
CROSS	CROSS	689	654	NN 
REFERENCE	REFERENCE	868	654	NN 
RELATED	RELATE	1263	654	VBN 
APPLICATIONS	APPLICATION	907	717	NNS 
hereby	hereby	543	843	NN 
claim	claim	700	843	NN 
benefit	benefit	829	843	NN 
Title	Title	1117	843	NN 
United	Unite	1306	843	VBN 
Section	Section	463	904	NN 
provisional	provisional	930	904	JJ 
patent	patent	1176	911	NN 
application	application	1315	904	NN 
filed	file	713	967	VBN 
application	application	1491	967	NN 
currently	currently	515	1029	RB 
application	application	1277	1029	NN 
hereby	hereby	1580	1029	NN 
incorporated	incorporate	461	1092	JJ 
reference	reference	805	1092	NN 
STATEMENT	STATEMENT	625	1215	NN 
REGARDING	REGARD	938	1215	VBG 
FEDERALLY	FEDERALLY	1262	1215	RB 
SPONSORED	SPONSOR	553	1278	VBN 
RESEARCH	RESEARCH	872	1278	NN 
DEVELOPMENT	DEVELOPMENT	1246	1278	NN 
applicable	applicable	606	1407	JJ 
BACKGROUND	BACKGROUND	661	1533	NN 
INVENTION	INVENTION	1235	1533	NN 
Field	Field	567	1662	NN 
Invention	Invention	823	1662	NN 
invention	invention	778	1731	NN 
relates	relate	986	1731	VBZ 
medical	medical	1405	1731	JJ 
specifically	specifically	820	1794	RB 
relates	relate	1117	1794	VBZ 
endoscopic	endoscopic	1394	1794	NN 
bite	bite	1645	1794	NN 
block	block	460	1855	NN 
system	system	592	1861	NN 
increasing	increase	748	1855	VBG 
speed	speed	1054	1855	NN 
efficiency	efficiency	1272	1855	NN 
scopic	scopic	463	1918	NN 
Description	Description	567	1987	NN 
Related	Relate	959	1987	VBN 
Art	Art	1130	1989	NN 
discussion	discussion	613	2055	NN 
prior	prior	968	2055	RB 
art	art	1080	2061	NN 
throughout	throughout	1144	2055	IN 
specification	specification	1460	2055	NN 
considered	consider	923	2118	VBN 
admission	admission	1300	2118	NN 
prior	prior	460	2181	RB 
art	art	579	2187	NN 
widely	widely	699	2181	RB 
forms	form	1076	2181	NNS 
common	common	1370	2194	JJ 
knowledge	knowledge	460	2242	NN 
Medical	Medical	515	2311	JJ 
instruments	instrument	698	2311	NNS 
medical	medical	460	2373	JJ 
instruments	instrument	640	2373	NNS 
vary	vary	896	2386	VB 
greatly	greatly	1002	2373	RB 
configuration	configuration	1213	2373	NN 
depending	depend	1505	2373	VBG 
procedure	procedure	642	2436	NN 
medical	medical	1035	2436	JJ 
instruments	instrument	1217	2436	NNS 
procedure	procedure	667	2499	NN 
medical	medical	979	2499	JJ 
instruments	instrument	1159	2499	NNS 
utilized	utilize	1490	2499	VBN 
endoscopic	endoscopic	461	2560	NN 
endoscopic	endoscopic	743	2629	NN 
procedure	procedure	993	2629	NN 
bite	bite	1258	2629	NN 
block	block	1352	2629	NN 
tool	tool	1483	2629	NN 
utilized	utilize	589	2691	VBN 
allow	allow	809	2691	VB 
access	access	933	2704	NN 
interior	interior	1201	2691	NN 
hollow	hollow	1417	2691	JJ 
limited	limit	785	2754	JJ 
stomach	stomach	1322	2754	NN 
tory	tory	460	2823	NN 
bite	bite	782	2817	NN 
block	block	878	2817	NN 
tool	tool	1011	2817	NN 
prevents	prevent	1109	2823	VBZ 
patients	patient	1301	2817	NNS 
biting	bite	1601	2817	VBG 
medical	medical	717	2878	JJ 
wherein	wherein	1161	2878	NN 
medical	medical	1411	2878	JJ 
bite	bite	1505	2941	NN 
block	block	1607	2941	NN 
tools	tool	460	3003	NNS 
include	include	578	3003	VBP 
center	center	783	3009	NN 
main	main	924	3003	NN 
allow	allow	1281	3003	VB 
entrance	entrance	1411	3009	NN 
endoscope	endoscope	461	3066	NN 
allow	allow	1462	3066	VB 
easier	easy	1602	3066	JJR 
breathing	breathe	460	3127	NN 
performing	perform	654	3196	VBG 
endoscopic	endoscopic	968	3196	NN 
procedure	procedure	1215	3196	NN 
required	require	460	3259	VBN 
physician	physician	781	3259	NN 
assistant	assistant	999	3259	NN 
hold	hold	1307	3259	NN 
suction	suction	1455	3259	NN 
mouth	mouth	900	3321	NN 
accumulate	accumulate	1115	3321	VB 
excessive	excessive	1374	3321	JJ 
time	time	722	3384	NN 
physician	physician	916	3384	NN 
assistant	assistant	1137	3384	NN 
perform	perform	1555	3384	VB 
wherein	wherein	855	3447	NN 
steadily	steadily	1038	3447	RB 
holding	hold	1210	3447	NN 
suction	suction	1459	3447	NN 
nuisance	nuisance	855	3508	NN 
catheter	catheter	554	3571	NN 
easily	easily	831	3571	RB 
fall	fall	965	3571	NN 
mouth	mouth	1442	3571	NN 
endoscopic	endoscopic	542	3633	NN 
procedure	procedure	793	3633	NN 
greatly	greatly	1253	3633	RB 
slow	slow	1417	3633	JJ 
endoscopic	endoscopic	461	3696	NN 
procedure	procedure	715	3696	NN 
cause	cause	1040	3709	NN 
discomfort	discomfort	1173	3696	NN 
patient	patient	1580	3696	NN 
accumulation	accumulation	1151	3757	NN 
devices	device	798	3826	NNS 
suitable	suitable	1166	3826	JJ 
particular	particular	1522	3826	NN 
purpose	purpose	460	3903	NN 
suitable	suitable	1484	3889	JJ 
increasing	increase	461	3951	VBG 
speed	speed	772	3951	NN 
efficiency	efficiency	996	3951	NN 
endoscopic	endoscopic	1339	3951	NN 
difficult	difficult	868	4014	JJ 
maintain	maintain	1093	4014	VB 
steady	steady	1290	4014	JJ 
positioning	position	1432	4014	NN 
various	various	537	4075	JJ 
tubes	tube	705	4075	NNS 
suction	suction	926	4075	NN 
endoscopic	endoscopic	820	4138	NN 
Misdirecting	Misdirect	1307	4138	VBG 
grip	grip	544	4201	NN 
tubes	tube	785	4201	NNS 
procedure	procedure	1147	4201	NN 
greatly	greatly	1464	4201	RB 
slow	slow	1629	4201	JJ 
procedure	procedure	667	4263	NN 
cause	cause	980	4276	NN 
discomfort	discomfort	1111	4263	NN 
endoscopic	endoscopic	951	4332	NN 
bite	bite	1196	4332	NN 
block	block	1284	4332	NN 
system	system	1412	4338	NN 
invention	invention	865	4393	NN 
substantially	substantially	1082	4393	RB 
departs	depart	1367	4393	NNS 
conventional	conventional	461	4456	JJ 
concepts	concept	744	4462	NNS 
designs	design	1031	4456	NNS 
prior	prior	1335	4456	RB 
doing	do	461	4519	VBG 
provides	provide	591	4519	VBZ 
apparatus	apparatus	845	4526	NN 
primarily	primarily	1057	4519	RB 
developed	develop	1265	4519	VBN 
pose	pose	460	4594	VB 
increasing	increase	639	4581	VBG 
efficiency	efficiency	1108	4581	NN 
comfort	comfort	1428	4581	NN 
endoscopic	endoscopic	461	4644	NN 
Un	Un	1778	1411	NN 
feal	feal	1758	4218	NN 
O	O	1778	4218	NN 
O	O	1758	4530	NN 
Un	Un	1778	4530	NN 
BRIEF	BRIEF	1998	529	NN 
SUMMARY	SUMMARY	2161	529	NN 
INVENTION	INVENTION	2636	529	NN 
view	view	1948	655	NN 
foregoing	foregoing	2227	655	NN 
disadvantages	disadvantage	2453	655	NNS 
inherent	inherent	2770	655	JJ 
types	type	1982	725	NNS 
medical	medical	2161	718	JJ 
instruments	instrument	2341	718	NNS 
prior	prior	2989	718	RB 
invention	invention	2182	780	NN 
provides	provide	2399	780	VBZ 
endoscopic	endoscopic	2756	780	NN 
bite	bite	3013	780	NN 
block	block	1829	843	NN 
system	system	1964	849	NN 
construction	construction	2123	843	NN 
wherein	wherein	2396	843	NN 
utilized	utilize	2935	843	VBN 
increasing	increase	1903	904	VBG 
speed	speed	2207	904	NN 
efficiency	efficiency	2425	904	NN 
endoscopic	endoscopic	2757	904	NN 
purpose	purpose	2136	1047	NN 
described	describe	1830	1095	VBN 
subsequently	subsequently	2047	1095	RB 
provide	provide	2795	1095	VB 
endoscopic	endoscopic	1830	1158	NN 
bite	bite	2074	1158	NN 
block	block	2162	1158	NN 
system	system	2290	1164	NN 
advantages	advantage	2861	1158	NNS 
medical	medical	1970	1219	JJ 
instruments	instrument	2154	1219	NNS 
mentioned	mention	2414	1219	VBN 
heretofore	heretofore	2652	1219	NN 
novel	novel	1829	1282	NN 
features	feature	1968	1282	NNS 
result	result	2257	1282	NN 
endoscopic	endoscopic	2617	1282	NN 
bite	bite	2874	1282	NN 
block	block	2975	1282	NN 
system	system	1832	1350	NN 
rendered	render	2491	1344	VBN 
implied	imply	1999	1407	JJ 
prior	prior	2466	1407	RB 
art	art	2584	1413	NN 
medical	medical	2653	1407	JJ 
combination	combination	2290	1470	NN 
attain	attain	1950	1534	VB 
invention	invention	2425	1534	NN 
comprises	comprise	2843	1534	VBZ 
base	base	1829	1597	NN 
including	include	2113	1597	VBG 
central	central	2352	1597	NN 
tube	tube	3002	1597	NN 
channel	channel	2130	1659	NN 
latitudinally	latitudinally	2498	1659	RB 
extending	extend	2768	1659	VBG 
outer	outer	1900	1728	JJ 
edge	edge	2030	1722	NN 
central	central	2301	1722	NN 
strap	strap	2799	1728	NN 
removably	removably	1829	1785	RB 
attached	attach	2072	1785	VBN 
base	base	2406	1785	NN 
wherein	wherein	2719	1785	NN 
strap	strap	2992	1791	NN 
removably	removably	2010	1846	RB 
attaches	attach	2244	1846	VBZ 
base	base	2496	1846	NN 
mouth	mouth	2905	1846	NN 
features	feature	2048	2037	NNS 
invention	invention	2366	2037	NN 
detailed	detail	2927	2037	JJ 
description	description	1830	2098	NN 
thereof	thereof	2081	2098	RB 
contribution	contribution	2161	2161	NN 
art	art	2557	2168	NN 
additional	additional	2142	2224	JJ 
features	feature	2362	2224	NNS 
invention	invention	2662	2224	NN 
described	describe	1830	2286	VBN 
hereinafter	hereinafter	2041	2286	NN 
form	form	2553	2286	NN 
subject	subject	2745	2286	NN 
matter	matter	2902	2292	NN 
claims	claim	1908	2349	NNS 
appended	append	2058	2349	VBN 
explaining	explain	2349	2418	VBG 
embodiment	embodiment	2830	2418	NN 
invention	invention	1985	2479	NN 
understood	understand	2669	2479	VBN 
invention	invention	1830	2542	NN 
limited	limit	2190	2542	JJ 
application	application	2491	2542	NN 
details	detail	2892	2542	NNS 
construction	construction	1830	2604	NN 
arrangements	arrangement	2331	2610	NNS 
components	component	2766	2610	NNS 
set	set	3037	2610	NN 
forth	forth	1830	2667	RB 
following	follow	2083	2667	VBG 
description	description	2301	2667	NN 
illustrated	illustrate	2611	2667	VBN 
invention	invention	2041	2728	NN 
capable	capable	2303	2728	JJ 
embodiments	embodiment	2660	2728	NNS 
practiced	practice	1958	2791	VBN 
carried	carry	2252	2791	VBN 
various	various	2542	2791	JJ 
understood	understand	1919	2854	VBN 
phraseology	phraseology	2420	2854	NN 
terminology	terminology	2835	2854	NN 
employed	employ	1830	2916	VBN 
herein	herein	2053	2916	NN 
purpose	purpose	2441	2929	NN 
description	description	2767	2916	NN 
regarded	regard	2126	2979	VBN 
primary	primary	1933	3046	NN 
object	object	2114	3046	NN 
invention	invention	2558	3046	NN 
provide	provide	2868	3046	VB 
endoscopic	endoscopic	1830	3109	NN 
bite	bite	2082	3109	NN 
block	block	2178	3109	NN 
system	system	2313	3116	NN 
overcome	overcome	2669	3123	VB 
comings	coming	1830	3172	NNS 
prior	prior	2155	3172	RB 
art	art	2272	3179	NN 
object	object	2107	3240	NN 
provide	provide	2370	3240	VB 
endoscopic	endoscopic	2621	3240	NN 
bite	bite	2877	3240	NN 
block	block	2975	3240	NN 
system	system	1832	3309	NN 
increasing	increase	2074	3303	VBG 
speed	speed	2391	3303	NN 
efficiency	efficiency	2622	3303	NN 
scopic	scopic	1832	3364	NN 
object	object	2066	3433	NN 
provide	provide	2306	3433	VB 
endoscopic	endoscopic	2541	3433	NN 
bite	bite	2788	3433	NN 
block	block	2878	3433	NN 
tem	tem	1829	3502	NN 
improves	improve	2034	3496	VBZ 
patient	patient	2251	3496	NN 
comfort	comfort	2418	3496	NN 
endoscopic	endoscopic	2857	3496	NN 
additional	additional	1957	3627	JJ 
object	object	2178	3627	NN 
provide	provide	2410	3627	VB 
endoscopic	endoscopic	2640	3627	NN 
bite	bite	2887	3627	NN 
block	block	2975	3627	NN 
system	system	1832	3696	NN 
minimizes	minimize	2086	3690	NNS 
delays	delay	2323	3690	NNS 
endoscopic	endoscopic	2707	3690	NN 
dure	dure	1830	3751	NN 
caused	cause	1937	3751	VBN 
displacement	displacement	2159	3751	NN 
suction	suction	2586	3751	NN 
object	object	2104	3820	NN 
provide	provide	2369	3820	VB 
endoscopic	endoscopic	2621	3820	NN 
bite	bite	2876	3820	NN 
block	block	2975	3820	NN 
system	system	1832	3890	NN 
allows	allow	2088	3883	VBZ 
assistant	assistant	2321	3883	NN 
devote	devote	2573	3883	VB 
attention	attention	2851	3883	NN 
required	require	1954	3945	VBN 
limited	limit	2645	3945	JJ 
processing	processing	2867	3945	NN 
tissue	tissue	1829	4008	NN 
sample	sample	1962	4008	NN 
obtained	obtain	2120	4008	VBN 
administer	administer	2747	4008	VB 
venous	venous	1829	4083	NNS 
sedation	sedation	1998	4069	NN 
medication	medication	2188	4069	NN 
monitor	monitor	2534	4069	NN 
vital	vital	2999	4069	JJ 
object	object	2066	4201	NN 
provide	provide	2306	4201	VB 
endoscopic	endoscopic	2541	4201	NN 
bite	bite	2788	4201	NN 
block	block	2878	4201	NN 
tem	tem	1829	4269	NN 
facilitates	facilitate	2008	4263	NNS 
application	application	2294	4263	NN 
continuous	continuous	2593	4263	JJ 
aspiration	aspiration	2833	4263	NN 
saliva	saliva	1832	4326	NN 
maintaining	maintain	2020	4326	VBG 
attachment	attachment	2736	4326	NN 
suction	suction	1832	4387	NN 
tube	tube	1993	4387	NN 
bite	bite	2230	4387	NN 
object	object	2066	4456	NN 
provide	provide	2306	4456	VB 
endoscopic	endoscopic	2541	4456	NN 
bite	bite	2788	4456	NN 
block	block	2878	4456	NN 
tem	tem	1829	4525	NN 
allows	allow	2017	4519	VBZ 
focus	focus	2714	4519	NN 
attention	attention	2842	4519	NN 
limited	limit	2373	4581	JJ 
identifying	identify	2617	4581	VBG 
obtaining	obtain	1830	4644	VBG 
tissue	tissue	2058	4644	NN 
samples	sample	2211	4644	NNS 
via	via	2408	4644	IN 
endoscope	endoscope	2600	4644	NN 
timely	timely	2957	4644	JJ 
completion	completion	461	528	NN 
procedure	procedure	885	528	NN 
worrying	worry	1389	528	VBG 
placement	placement	460	589	NN 
suction	suction	827	589	NN 
object	object	699	652	NN 
provide	provide	937	652	VB 
endoscopic	endoscopic	1172	652	NN 
bite	bite	1419	652	NN 
block	block	1510	652	NN 
tem	tem	460	722	NN 
efficiently	efficiently	641	715	RB 
secures	secure	865	729	NNS 
suction	suction	1107	715	NN 
tube	tube	1268	715	NN 
mouth	mouth	1590	715	NN 
objects	object	646	840	NNS 
advantages	advantage	895	840	NNS 
invention	invention	1435	840	NN 
obvious	obvious	644	901	JJ 
reader	reader	971	901	NN 
intended	intend	1320	901	VBN 
objects	object	461	964	NNS 
advantages	advantage	723	964	NNS 
scope	scope	1293	978	NN 
accomplishment	accomplishment	667	1089	NN 
related	relate	1401	1089	VBN 
invention	invention	550	1152	NN 
embodied	embody	921	1152	VBN 
form	form	1270	1152	NN 
illustrated	illustrate	1386	1152	VBN 
accompanying	accompany	461	1213	VBG 
attention	attention	1010	1213	NN 
called	call	1348	1213	VBN 
drawings	drawing	866	1276	NNS 
illustrative	illustrative	1172	1276	NN 
changes	change	461	1338	NNS 
specific	specific	1069	1338	NN 
construction	construction	1242	1338	NN 
illustrated	illustrate	1515	1338	VBN 
described	describe	550	1401	VBN 
scope	scope	992	1414	NN 
appended	append	1258	1401	VBN 
BRIEF	BRIEF	598	1521	NN 
DESCRIPTION	DESCRIPTION	760	1521	NN 
DRAWINGS	DRAWING	1310	1521	NNS 
Various	Various	513	1644	JJ 
features	feature	975	1644	NNS 
attendant	attendant	1236	1644	NN 
advantages	advantage	1439	1644	NNS 
invention	invention	717	1707	NN 
appreciated	appreciate	1335	1707	VBN 
understood	understand	933	1768	VBN 
considered	consider	1322	1768	VBN 
junction	junction	456	1831	NN 
accompanying	accompany	828	1831	VBG 
characters	character	608	1893	NNS 
designate	designate	828	1893	VB 
similar	similar	1280	1893	JJ 
upper	upper	757	2031	JJ 
perspective	perspective	885	2017	NN 
view	view	1131	2017	NN 
invention	invention	1529	2017	NN 
exploded	explode	760	2143	VBN 
upper	upper	959	2157	JJ 
perspective	perspective	1089	2143	NN 
view	view	1335	2143	NN 
front	front	750	2268	NN 
view	view	864	2268	NN 
base	base	1113	2268	NN 
sectional	sectional	751	2329	NN 
view	view	948	2329	NN 
lines	line	1321	2329	NNS 
rear	rear	748	2406	NN 
view	view	843	2392	NN 
base	base	1092	2392	NN 
DETAILED	DETAIL	539	2512	JJ 
DESCRIPTION	DESCRIPTION	808	2512	NN 
INVENTION	INVENTION	1358	2512	NN 
Overview	Overview	526	2667	NN 
descriptively	descriptively	795	2728	RB 
lar	lar	461	2791	NN 
reference	reference	532	2791	NN 
characters	character	744	2791	NNS 
denote	denote	973	2791	NN 
similar	similar	1131	2791	JJ 
elements	element	1291	2791	NNS 
throughout	throughout	1493	2791	IN 
illustrate	illustrate	1231	2854	VB 
endoscopic	endoscopic	1488	2854	NN 
bite	bite	460	2916	NN 
block	block	559	2916	NN 
system	system	696	2922	NN 
comprises	comprise	1093	2916	VBZ 
base	base	1367	2916	NN 
including	include	461	2979	VBG 
central	central	715	2979	NN 
tube	tube	1474	2979	NN 
channel	channel	633	3040	NN 
latitudinally	latitudinally	1066	3040	RB 
extending	extend	1336	3040	VBG 
outer	outer	461	3110	JJ 
edge	edge	584	3103	NN 
central	central	834	3103	NN 
strap	strap	1370	3110	NN 
removably	removably	460	3165	RB 
attached	attach	695	3165	VBN 
base	base	1004	3165	NN 
wherein	wherein	1367	3165	NN 
strap	strap	1625	3171	NN 
removably	removably	720	3228	RB 
attaches	attach	962	3228	VBZ 
base	base	1230	3228	NN 
mouth	mouth	460	3291	NN 
Base	Base	523	3388	NN 
base	base	605	3453	NN 
preferably	preferably	1003	3453	RB 
comprised	comprise	1231	3453	VBN 
ration	ration	460	3514	NN 
fit	fit	644	3514	NN 
mouth	mouth	871	3514	NN 
patient	patient	1102	3514	NN 
illustrated	illustrate	1308	3514	VBN 
base	base	553	3577	NN 
preferably	preferably	1042	3577	RB 
comprised	comprise	1270	3577	VBN 
plastic	plastic	1587	3577	NN 
materials	material	966	3639	NNS 
utilized	utilize	1334	3639	VBN 
struction	struction	463	3702	NN 
base	base	791	3702	NN 
limited	limit	1486	3702	JJ 
resilient	resilient	460	3765	JJ 
flexible	flexible	733	3765	JJ 
base	base	618	3829	NN 
includes	include	1004	3829	VBZ 
central	central	1248	3829	NN 
shown	show	463	3892	VBN 
central	central	1169	3892	NN 
positioned	position	604	3954	VBN 
substantially	substantially	927	3954	RB 
longitudinal	longitudinal	1204	3954	NN 
center	center	544	4023	NN 
base	base	836	4017	NN 
central	central	1322	4017	NN 
extends	extend	461	4078	VBZ 
base	base	881	4078	NN 
central	central	1338	4078	NN 
preferably	preferably	506	4141	RB 
comprised	comprise	737	4141	VBN 
substantially	substantially	1059	4141	RB 
circular	circular	1336	4141	JJ 
central	central	852	4204	NN 
comprised	comprise	1445	4204	VBN 
various	various	460	4266	JJ 
limited	limit	1411	4266	JJ 
angular	angular	461	4329	NN 
inner	inner	1002	4329	JJ 
diameter	diameter	1123	4329	NN 
central	central	1450	4329	NN 
slightly	slightly	661	4390	RB 
outer	outer	1162	4396	JJ 
diameter	diameter	1284	4390	NN 
scope	scope	463	4467	NN 
illustrated	illustrate	717	4453	VBN 
base	base	608	4519	NN 
preferably	preferably	1066	4519	RB 
includes	include	1298	4519	VBZ 
tube	tube	460	4581	NN 
tube	tube	926	4581	NN 
attachment	attachment	1035	4581	NN 
preferably	preferably	1282	4581	RB 
attaches	attach	1515	4581	VBZ 
suction	suction	463	4644	NN 
tube	tube	625	4644	NN 
base	base	926	4644	NN 
tube	tube	1390	4644	NN 
attachment	attachment	1494	4644	NN 
Un	Un	1778	1411	NN 
ha	ha	1757	1723	NN 
O	O	1778	1723	NN 
wo	wo	1757	2346	MD 
O	O	1778	2346	NN 
Un	Un	1778	2658	NN 
pp	pp	1756	2970	NN 
O	O	1778	2970	NN 
Un	Un	1778	3282	NN 
O	O	1778	3594	NN 
Un	Un	1757	3906	NN 
Un	Un	1778	3906	NN 
feal	feal	1758	4218	NN 
O	O	1778	4218	NN 
O	O	1758	4530	NN 
Un	Un	1778	4530	NN 
preferably	preferably	1937	528	RB 
includes	include	2178	528	VBZ 
tube	tube	2527	528	NN 
attachment	attachment	2642	528	NN 
tube	tube	1992	589	NN 
attachment	attachment	2100	589	NN 
shown	show	2479	589	VBN 
tube	tube	2019	652	NN 
attachment	attachment	2124	652	NN 
tube	tube	2757	652	NN 
attachment	attachment	2863	652	NN 
preferably	preferably	1895	715	RB 
extend	extend	2126	715	VB 
base	base	2531	715	NN 
tube	tube	2075	783	NN 
attachment	attachment	2182	783	NN 
preferably	preferably	2545	783	RB 
comprised	comprise	2777	783	VBN 
slot	slot	1832	846	NN 
slot	slot	2348	846	NN 
configuration	configuration	2445	846	NN 
tube	tube	3002	846	NN 
attachment	attachment	1830	907	NN 
preferably	preferably	2190	907	RB 
divided	divide	2424	907	VBN 
configurations	configuration	1957	970	NNS 
shown	show	2348	970	VBN 
width	width	1829	1033	NN 
tube	tube	2178	1033	NN 
attachment	attachment	2280	1033	NN 
preferably	preferably	2676	1033	RB 
descends	descend	2904	1033	VBZ 
size	size	1893	1095	NN 
opposite	opposite	2444	1095	NN 
accommodate	accommodate	2801	1095	VB 
various	various	1829	1158	JJ 
suction	suction	2002	1158	NN 
tube	tube	2166	1158	NN 
appreciated	appreciate	2676	1158	VBN 
tube	tube	1926	1219	NN 
attachment	attachment	2034	1219	NN 
comprised	comprise	2521	1219	VBN 
plurality	plurality	2854	1219	NN 
separate	separate	1832	1288	JJ 
circular	circular	2017	1282	JJ 
configurations	configuration	2192	1282	NNS 
slot	slot	2829	1282	NN 
tube	tube	2196	1344	NN 
attachment	attachment	2310	1344	NN 
securely	securely	2640	1344	RB 
attaches	attach	2837	1344	VBZ 
suction	suction	1832	1407	NN 
tubes	tube	1989	1407	NNS 
base	base	2383	1407	NN 
suction	suction	2943	1407	NN 
tubes	tube	1829	1470	NNS 
held	hold	2370	1470	VBN 
medical	medical	2693	1470	JJ 
tube	tube	2133	1537	NN 
attachment	attachment	2237	1537	NN 
preferably	preferably	2590	1537	RB 
comprised	comprise	2819	1537	VBN 
circular	circular	1862	1600	JJ 
configuration	configuration	2031	1600	NN 
receive	receive	2369	1600	VB 
separate	separate	2562	1606	JJ 
tube	tube	2739	1600	NN 
tube	tube	1829	1662	NN 
attachment	attachment	1929	1662	NN 
wherein	wherein	2421	1662	NN 
tube	tube	2762	1662	NN 
attachment	attachment	2863	1662	NN 
tube	tube	2217	1725	NN 
attachment	attachment	2323	1725	NN 
preferably	preferably	2705	1725	RB 
utilized	utilize	2935	1725	VBN 
diameter	diameter	2265	1788	NN 
tube	tube	2757	1788	NN 
attachment	attachment	2863	1788	NN 
preferably	preferably	1937	1849	RB 
substantially	substantially	2166	1849	RB 
various	various	2805	1849	JJ 
tube	tube	2174	1912	NN 
attachment	attachment	2279	1912	NN 
illustrated	illustrate	2648	1912	VBN 
appreciated	appreciate	2161	1974	VBN 
tube	tube	2688	1974	NN 
attachment	attachment	2795	1974	NN 
tube	tube	2159	2037	NN 
