United	Unite	575	439	VBN 
contact	contact	1429	2146	NN 
stationary	stationary	463	2202	JJ 
wherein	wherein	860	2202	NN 
desired	desire	1082	2202	VBN 
pressure	pressure	1246	2215	NN 
move	move	1531	2215	NN 
deflecting	deflect	461	2265	VBG 
beam	beam	675	2265	NN 
contact	contact	799	2271	NN 
downward	downward	959	2265	RB 
stationary	stationary	1418	2265	JJ 
tact	tact	460	2332	NN 
completing	complete	644	2326	VBG 
prior	prior	1172	2326	RB 
pressure	pressure	1283	2340	NN 
switches	switch	1471	2326	NNS 
constructed	construct	679	2389	VBN 
using	use	943	2389	VBG 
plastic	plastic	1123	2389	NN 
plastic	plastic	1587	2389	NN 
housing	house	460	2451	NN 
includes	include	857	2451	VBZ 
adjustment	adjustment	1114	2451	NN 
mechanism	mechanism	1359	2451	NN 
housing	house	799	2514	NN 
contact	contact	1244	2520	NN 
stationary	stationary	1519	2514	JJ 
Adjustment	Adjustment	636	2577	NN 
adjustment	adjustment	1031	2577	NN 
mechanism	mechanism	1275	2577	NN 
allows	allow	461	2638	VBZ 
switch	switch	681	2638	NN 
engage	engage	875	2652	VB 
various	various	1076	2638	JJ 
pressures	pressure	1239	2652	NNS 
depending	depend	1445	2638	VBG 
placement	placement	537	2701	NN 
adjustment	adjustment	903	2701	NN 
Variations	Variation	513	2766	NNS 
pressures	pressure	798	2779	NNS 
utilized	utilize	1275	2766	VBN 
trigger	trigger	1504	2766	NN 
switch	switch	463	2829	NN 
prior	prior	1366	2829	RB 
adjustment	adjustment	1494	2829	NN 
mechanism	mechanism	460	2890	NN 
allows	allow	930	2890	VBZ 
pressure	pressure	1163	2904	NN 
switch	switch	1357	2890	NN 
pressures	pressure	823	2967	NNS 
normal	normal	1227	2953	JJ 
triggering	trigger	1393	2953	VBG 
pressure	pressure	675	3030	NN 
switches	switch	871	3016	NNS 
accommodate	accommodate	1432	3016	VB 
differentiating	differentiate	537	3078	VBG 
larger	large	1044	3078	JJR 
pressures	pressure	1179	3091	NNS 
normal	normal	1574	3078	JJ 
triggering	trigger	460	3141	VBG 
lead	lead	1089	3141	NN 
added	add	1251	3141	VBN 
cost	cost	1393	3147	NN 
buy	buy	573	3202	NN 
pressure	pressure	817	3216	NN 
switches	switch	1004	3202	NNS 
accommodate	accommodate	1245	3202	VB 
vary	vary	771	3279	VB 
pressures	pressure	941	3279	NNS 
desired	desire	1314	3265	VBN 
past	past	660	3338	NN 
prior	prior	764	3331	RB 
pressure	pressure	885	3345	NN 
switches	switch	1083	3331	NNS 
calibrated	calibrate	1518	3331	VBN 
hand	hand	616	3393	NN 
accommodate	accommodate	806	3393	VB 
varying	varying	1334	3393	VBG 
calibration	calibration	567	3456	NN 
takes	take	1009	3456	VBZ 
absorbent	absorbent	1190	3456	JJ 
amount	amount	1407	3462	NN 
time	time	1630	3456	NN 
hassle	hassle	734	3517	NN 
difficult	difficult	1311	3517	JJ 
calibrate	calibrate	1545	3517	NN 
pressure	pressure	497	3594	NN 
Environments	Environment	515	3646	NNS 
pressure	pressure	1072	3660	NN 
switches	switch	1258	3646	NNS 
utilized	utilize	1517	3646	VBN 
pressure	pressure	1549	3721	NN 
switch	switch	463	3771	NN 
differentiate	differentiate	776	3771	NN 
triggered	trigger	1182	3771	VBN 
varying	varying	1564	3771	VBG 
pressures	pressure	460	3846	NNS 
avoid	avoid	971	3832	VB 
added	add	1094	3832	VBN 
cost	cost	1228	3839	NN 
time	time	1477	3832	NN 
takes	take	1616	3832	VBZ 
calibrate	calibrate	515	3895	NN 
pressure	pressure	743	3909	NN 
lack	lack	1581	3895	NN 
efficiency	efficiency	461	3957	NN 
practicality	practicality	762	3957	NN 
prior	prior	1137	3957	RB 
art	art	1251	3963	NN 
improved	improve	708	4020	VBN 
ultra	ultra	926	4020	NN 
low	low	1044	4020	JJ 
pressure	pressure	1140	4033	NN 
switch	switch	1338	4020	NN 
adjustment	adjustment	1494	4020	NN 
system	system	463	4089	NN 
efficiently	efficiently	703	4083	RB 
differentiating	differentiate	933	4083	VBG 
varying	varying	1442	4083	VBG 
BRIEF	BRIEF	629	4267	NN 
SUMMARY	SUMMARY	793	4267	NN 
INVENTION	INVENTION	1268	4267	NN 
purpose	purpose	775	4407	NN 
invention	invention	1255	4393	NN 
provide	provide	1564	4393	VB 
ultra	ultra	519	4456	NN 
low	low	626	4456	JJ 
pressure	pressure	712	4470	NN 
switch	switch	900	4456	NN 
adjustment	adjustment	1045	4456	NN 
system	system	1287	4462	NN 
advantages	advantage	591	4519	NNS 
pressure	pressure	964	4533	NN 
switches	switch	1152	4519	NNS 
mentioned	mention	1342	4519	VBN 
invention	invention	685	4581	NN 
relates	relate	1120	4581	VBZ 
pressure	pressure	1389	4594	NN 
switch	switch	1590	4581	NN 
includes	include	612	4644	VBZ 
housing	house	853	4644	NN 
including	include	1041	4644	VBG 
aperture	aperture	1410	4650	NN 
Un	Un	1767	787	NN 
Un	Un	1778	1411	NN 
Un	Un	1778	2035	NN 
wo	wo	1757	2346	MD 
O	O	1778	2346	NN 
pp	pp	1756	2970	NN 
O	O	1778	2970	NN 
pp	pp	1756	3282	NN 
tn	tn	1778	3282	NN 
O	O	1758	4530	NN 
Un	Un	1778	4530	NN 
wherein	wherein	2185	528	NN 
housing	house	2462	528	NN 
comprised	comprise	2690	528	VBN 
portion	portion	1829	589	NN 
wherein	wherein	2468	589	NN 
portion	portion	2849	589	NN 
portion	portion	2095	652	NN 
define	define	2266	652	VB 
cavity	cavity	2453	652	NN 
terminal	terminal	1829	715	NN 
positioned	position	2030	715	VBN 
adjustment	adjustment	2863	715	NN 
engage	engage	2096	790	VB 
wherein	wherein	2704	777	NN 
adjustment	adjustment	1830	840	NN 
extends	extend	2279	840	VBZ 
terminal	terminal	1991	901	NN 
positioned	position	2183	901	VBN 
cavity	cavity	2671	901	NN 
adjustment	adjustment	1830	964	NN 
engage	engage	2310	978	VB 
wherein	wherein	2923	964	NN 
adjustment	adjustment	2082	1026	NN 
extends	extend	2507	1026	VBZ 
features	feature	1830	1216	NNS 
invention	invention	2137	1216	NN 
detailed	detail	2683	1216	JJ 
description	description	2860	1216	NN 
thereof	thereof	1829	1279	RB 
contribution	contribution	1830	1341	NN 
art	art	2240	1347	NN 
additional	additional	1830	1404	JJ 
features	feature	2062	1404	NNS 
invention	invention	2400	1404	NN 
described	describe	2892	1404	VBN 
hereinafter	hereinafter	1829	1467	NN 
form	form	2337	1467	NN 
subject	subject	2525	1467	NN 
matter	matter	2681	1473	NN 
claims	claim	2957	1467	NNS 
appended	append	1830	1528	VBN 
explaining	explain	2349	1594	VBG 
embodiment	embodiment	2830	1594	NN 
invention	invention	1985	1656	NN 
understood	understand	2669	1656	VBN 
invention	invention	1830	1719	NN 
limited	limit	2190	1719	JJ 
application	application	2491	1719	NN 
details	detail	2892	1719	NNS 
construction	construction	1830	1780	NN 
arrangements	arrangement	2314	1786	NNS 
components	component	2761	1786	NNS 
set	set	3037	1787	NN 
forth	forth	1830	1843	RB 
following	follow	2083	1843	VBG 
description	description	2301	1843	NN 
illustrated	illustrate	2611	1843	VBN 
invention	invention	2041	1906	NN 
capable	capable	2303	1906	JJ 
embodiments	embodiment	2660	1906	NNS 
practiced	practice	1958	1968	VBN 
carried	carry	2252	1968	VBN 
various	various	2542	1968	JJ 
understood	understand	1919	2031	VBN 
phraseology	phraseology	2420	2031	NN 
terminology	terminology	2835	2031	NN 
employed	employ	1830	2092	VBN 
herein	herein	2053	2092	NN 
purpose	purpose	2441	2106	NN 
description	description	2767	2092	NN 
regarded	regard	2126	2155	VBN 
object	object	1957	2221	NN 
provide	provide	2192	2221	VB 
ultra	ultra	2421	2221	NN 
low	low	2529	2221	JJ 
pressure	pressure	2615	2235	NN 
switch	switch	2804	2221	NN 
ment	ment	1829	2289	NN 
system	system	1954	2289	NN 
efficiently	efficiently	2194	2283	RB 
differentiating	differentiate	2424	2283	VBG 
varying	varying	2933	2283	VBG 
object	object	2071	2410	NN 
provide	provide	2320	2410	VB 
ultra	ultra	2560	2410	NN 
low	low	2673	2410	JJ 
pressure	pressure	2764	2424	NN 
switch	switch	2958	2410	NN 
adjustment	adjustment	1830	2473	NN 
system	system	2076	2479	NN 
additional	additional	1967	2539	JJ 
object	object	2196	2539	NN 
provide	provide	2456	2539	VB 
ultra	ultra	2705	2539	NN 
low	low	2822	2539	JJ 
pressure	pressure	2916	2553	NN 
switch	switch	1832	2601	NN 
adjustment	adjustment	1979	2601	NN 
system	system	2224	2607	NN 
affected	affect	2597	2601	JJ 
temperature	temperature	2842	2607	NN 
object	object	2071	2728	NN 
provide	provide	2320	2728	VB 
ultra	ultra	2560	2728	NN 
low	low	2673	2728	JJ 
pressure	pressure	2764	2742	NN 
switch	switch	2958	2728	NN 
adjustment	adjustment	1830	2791	NN 
system	system	2076	2797	NN 
low	low	2375	2791	JJ 
objects	object	2014	2857	NNS 
advantages	advantage	2263	2857	NNS 
invention	invention	2804	2857	NN 
obvious	obvious	2013	2919	JJ 
reader	reader	2340	2919	NN 
intended	intend	2688	2919	VBN 
objects	object	1830	2982	NNS 
advantages	advantage	2092	2982	NNS 
scope	scope	2660	2995	NN 
accomplishment	accomplishment	2210	3043	NN 
related	relate	2949	3043	VBN 
invention	invention	2106	3106	NN 
embodied	embody	2497	3106	VBN 
form	form	2864	3106	NN 
accompanying	accompany	2097	3169	VBG 
attention	attention	2638	3169	NN 
called	call	2968	3169	VBN 
drawings	drawing	2460	3231	NNS 
illustrative	illustrative	2750	3231	NN 
changes	change	2020	3294	NNS 
specific	specific	2656	3294	NN 
construction	construction	2833	3294	NN 
illustrated	illustrate	1830	3355	VBN 
described	describe	2154	3355	VBN 
scope	scope	2611	3369	NN 
appended	append	2892	3355	VBN 
BRIEF	BRIEF	1967	3541	NN 
DESCRIPTION	DESCRIPTION	2128	3541	NN 
DRAWINGS	DRAWING	2679	3541	NNS 
Various	Various	1881	3670	JJ 
features	feature	2344	3670	NNS 
attendant	attendant	2605	3670	NN 
advantages	advantage	2808	3670	NNS 
invention	invention	2085	3733	NN 
appreciated	appreciate	2704	3733	VBN 
understood	understand	2302	3795	VBN 
considered	consider	2691	3795	VBN 
junction	junction	1825	3858	NN 
accompanying	accompany	2197	3858	VBG 
characters	character	1976	3919	NNS 
designate	designate	2197	3919	VB 
similar	similar	2649	3919	JJ 
view	view	2545	4051	NN 
view	view	2545	4182	NN 
upper	upper	2151	4326	JJ 
perspective	perspective	2286	4312	NN 
view	view	2539	4312	NN 
exploded	explode	2128	4444	VBN 
upper	upper	2328	4458	JJ 
perspective	perspective	2458	4444	NN 
view	view	2704	4444	NN 
top	top	2117	4581	NN 
view	view	2197	4575	NN 
bottom	bottom	2117	4644	NN 
view	view	2279	4644	NN 
BI	BI	1940	351	NNS 
upper	upper	765	541	JJ 
perspective	perspective	896	528	NN 
cutaway	cutaway	1146	534	NN 
view	view	1329	528	NN 
view	view	1176	652	NN 
view	view	1176	777	NN 
view	view	1186	901	NN 
third	third	646	964	JJ 
view	view	1186	1026	NN 
third	third	954	1089	JJ 
DETAILED	DETAIL	539	1209	JJ 
DESCRIPTION	DESCRIPTION	808	1209	NN 
INVENTION	INVENTION	1358	1209	NN 
Overview	Overview	526	1363	NN 
descriptively	descriptively	795	1425	RB 
lar	lar	461	1488	NN 
reference	reference	532	1488	NN 
characters	character	744	1488	NNS 
denote	denote	973	1488	NN 
similar	similar	1131	1488	JJ 
elements	element	1291	1488	NNS 
throughout	throughout	1493	1488	IN 
illustrate	illustrate	1275	1551	VB 
ultra	ultra	1536	1551	NN 
low	low	1647	1551	JJ 
pressure	pressure	460	1626	NN 
switch	switch	658	1612	NN 
adjustment	adjustment	814	1612	NN 
system	system	1068	1619	NN 
comprises	comprise	1469	1612	VBZ 
housing	house	460	1675	NN 
including	include	808	1675	VBG 
aperture	aperture	1173	1681	NN 
aperture	aperture	461	1743	NN 
wherein	wherein	732	1737	NN 
housing	house	1019	1737	NN 
comprised	comprise	1405	1737	VBN 
portion	portion	560	1800	NN 
portion	portion	1099	1800	NN 
wherein	wherein	1352	1800	NN 
portion	portion	460	1863	NN 
portion	portion	1079	1863	NN 
define	define	1328	1863	VB 
cavity	cavity	1523	1863	NN 
terminal	terminal	981	1924	NN 
positioned	position	1246	1924	VBN 
cavity	cavity	461	1987	NN 
adjustment	adjustment	821	1987	NN 
engage	engage	1379	2001	VB 
terminal	terminal	460	2049	NN 
wherein	wherein	719	2049	NN 
adjustment	adjustment	1083	2049	NN 
extends	extend	1566	2049	VBZ 
aperture	aperture	817	2118	NN 
terminal	terminal	1259	2112	NN 
positioned	position	1504	2112	VBN 
cavity	cavity	705	2173	NN 
adjustment	adjustment	1191	2173	NN 
engage	engage	461	2250	VB 
terminal	terminal	876	2236	NN 
wherein	wherein	1142	2236	NN 
ment	ment	460	2306	NN 
extends	extend	831	2299	VBZ 
aperture	aperture	1439	2305	NN 
Housing	House	633	2392	NN 
Portion	Portion	824	2392	NN 
housing	house	708	2454	NN 
portion	portion	889	2454	NN 
preferably	preferably	1175	2454	RB 
comprised	comprise	1408	2454	VBN 
substantially	substantially	463	2517	RB 
circular	circular	743	2517	JJ 
configuration	configuration	919	2517	NN 
illustrated	illustrate	1275	2517	VBN 
appreciated	appreciate	879	2580	VBN 
housing	house	1393	2580	NN 
portion	portion	1571	2580	NN 
comprised	comprise	679	2641	VBN 
various	various	958	2641	JJ 
configurations	configuration	1121	2641	NNS 
preferred	prefer	460	2704	VBN 
limited	limit	1273	2704	JJ 
elliptical	elliptical	1485	2704	JJ 
housing	house	916	2766	NN 
portion	portion	1099	2766	NN 
preferably	preferably	1384	2766	RB 
prised	prise	460	2829	VBN 
material	material	715	2829	NN 
withstand	withstand	968	2829	VB 
variant	variant	1192	2829	NN 
temperatures	temperature	1356	2835	NNS 
housing	house	864	2890	NN 
portion	portion	1041	2890	NN 
preferably	preferably	1410	2890	RB 
able	able	1637	2890	JJ 
expand	expand	513	2953	VB 
contract	contract	762	2959	NN 
accordingly	accordingly	942	2953	RB 
variant	variant	1304	2953	NN 
environment	environment	1462	2953	NN 
material	material	813	3016	NN 
housing	house	1256	3016	NN 
portion	portion	1443	3016	NN 
preferably	preferably	619	3078	RB 
comprised	comprise	852	3078	VBN 
able	able	461	3141	JJ 
materials	material	561	3141	NNS 
utilized	utilize	937	3141	VBN 
housing	house	1391	3141	NN 
portion	portion	1571	3141	NN 
preferred	prefer	843	3202	VBN 
housing	house	732	3265	NN 
portion	portion	924	3265	NN 
includes	include	1185	3265	VBZ 
port	port	1546	3272	NN 
wherein	wherein	460	3328	NN 
port	port	819	3335	NN 
preferably	preferably	986	3328	RB 
receives	receive	1217	3328	VBZ 
port	port	644	3396	NN 
preferably	preferably	847	3390	RB 
comprised	comprise	1075	3390	VBN 
tubular	tubular	1390	3390	JJ 
port	port	800	3459	NN 
preferably	preferably	1065	3453	RB 
extends	extend	1297	3453	VBZ 
horizontally	horizontally	1470	3453	RB 
outward	outward	461	3514	NN 
housing	house	959	3514	NN 
portion	portion	1145	3514	NN 
illustrated	illustrate	1455	3514	VBN 
port	port	1052	3583	NN 
preferably	preferably	1358	3577	RB 
fluidly	fluidly	1588	3577	RB 
connected	connect	461	3639	VBN 
inner	inner	819	3639	JJ 
portion	portion	944	3639	NN 
port	port	1358	3645	NN 
pressure	pressure	460	3715	NN 
port	port	914	3708	NN 
preferably	preferably	1154	3702	RB 
comprised	comprise	1394	3702	VBN 
vacuum	vacuum	460	3778	NN 
housing	house	722	3829	NN 
portion	portion	912	3829	NN 
includes	include	1270	3829	VBZ 
mounting	mount	460	3892	VBG 
shown	show	1004	3892	VBN 
mounting	mount	460	3954	VBG 
preferably	preferably	948	3954	RB 
extends	extend	1186	3954	VBZ 
horizontally	horizontally	1365	3954	RB 
ward	ward	460	4017	NN 
housing	house	907	4017	NN 
portion	portion	1097	4017	NN 
preferably	preferably	1508	4017	RB 
exists	exist	461	4078	VBZ 
mounting	mount	634	4078	VBG 
opposing	oppose	1291	4078	VBG 
housing	house	566	4141	NN 
portion	portion	754	4141	NN 
mounting	mount	1123	4141	VBG 
preferably	preferably	460	4204	RB 
receive	receive	795	4204	VB 
screw	screw	992	4218	NN 
fastener	fastener	1296	4204	NN 
fasten	fasten	1525	4204	NN 
ultra	ultra	460	4266	NN 
low	low	571	4266	JJ 
pressure	pressure	660	4279	NN 
switch	switch	851	4266	NN 
adjustment	adjustment	999	4266	NN 
system	system	1245	4272	NN 
housing	house	720	4332	NN 
portion	portion	909	4332	NN 
preferably	preferably	1265	4332	RB 
includes	include	1504	4332	VBZ 
plurality	plurality	460	4393	NN 
slots	slot	731	4393	NNS 
plurality	plurality	1042	4393	NN 
slots	slot	1314	4393	NNS 
preferably	preferably	1508	4393	RB 
vertically	vertically	460	4456	RB 
extends	extend	675	4456	VBZ 
housing	house	1210	4456	NN 
portion	portion	1393	4456	NN 
plurality	plurality	460	4519	NN 
slots	slot	722	4519	NNS 
preferably	preferably	1090	4519	RB 
radially	radially	1325	4519	RB 
positioned	position	1504	4519	VBN 
substantially	substantially	463	4581	RB 
near	near	736	4594	IN 
outer	outer	895	4587	JJ 
edge	edge	1011	4581	NN 
housing	house	1335	4581	NN 
portion	portion	1510	4581	NN 
shown	show	520	4644	VBN 
Un	Un	1778	1411	NN 
ha	ha	1757	1723	NN 
ho	ho	1757	2035	NN 
Un	Un	1778	2035	NN 
wo	wo	1757	2346	MD 
O	O	1778	2346	NN 
Un	Un	1778	2658	NN 
pp	pp	1756	2970	NN 
Un	Un	1778	3282	NN 
Un	Un	1757	3906	NN 
feal	feal	1758	4218	NN 
O	O	1758	4530	NN 
Un	Un	1778	4530	NN 
outer	outer	1967	534	JJ 
wall	wall	2092	528	NN 
housing	house	2448	528	NN 
portion	portion	2634	528	NN 
preferably	preferably	2876	528	RB 
includes	include	1830	589	VBZ 
receiving	receive	2157	589	NN 
portion	portion	2368	589	NN 
receiving	receive	2898	589	NN 
portion	portion	1829	652	NN 
receiving	receive	2297	652	NN 
portion	portion	2514	652	NN 
receiving	receive	1829	715	NN 
portion	portion	2034	715	NN 
preferably	preferably	2261	715	RB 
form	form	2594	715	NN 
depression	depression	2740	715	NN 
outer	outer	1908	783	JJ 
wall	wall	2027	777	NN 
housing	house	2361	777	NN 
portion	portion	2539	777	NN 
illustrated	illustrate	2829	777	VBN 
receiving	receive	2188	840	NN 
portion	portion	2397	840	NN 
preferably	preferably	2680	840	RB 
lower	lower	2033	901	JJR 
vertical	vertical	2161	901	JJ 
height	height	2328	901	NN 
receiving	receive	2801	901	NN 
receiving	receive	2188	964	NN 
portion	portion	2394	964	NN 
portion	portion	1923	1026	NN 
preferably	preferably	2507	1026	RB 
comprised	comprise	2753	1026	VBN 
rectangular	rectangular	1829	1089	JJ 
appreciated	appreciate	2678	1089	VBN 
receiving	receive	1922	1152	NN 
portion	portion	2127	1152	NN 
receiving	receive	2672	1152	NN 
portion	portion	2877	1152	NN 
comprised	comprise	2002	1213	VBN 
various	various	2296	1213	JJ 
configurations	configuration	2467	1213	NNS 
preferred	prefer	1829	1276	VBN 
Extending	Extend	1882	1338	VBG 
vertically	vertically	2113	1338	RB 
upward	upward	2327	1338	RB 
receiving	receive	2795	1338	NN 
preferably	preferably	2036	1401	RB 
connecting	connect	2394	1401	VBG 
connecting	connect	1830	1462	VBG 
preferably	preferably	2469	1462	RB 
extends	extend	2711	1462	VBZ 
vertically	vertically	2894	1462	RB 
upward	upward	1829	1525	RB 
receiving	receive	2355	1525	NN 
portion	portion	2563	1525	NN 
connecting	connect	2548	1588	VBG 
preferably	preferably	1946	1650	RB 
comprised	comprise	2187	1650	VBN 
pin	pin	2544	1650	NN 
width	width	1829	1713	NN 
connecting	connect	2172	1713	VBG 
width	width	2921	1713	NN 
connecting	connect	2074	1774	VBG 
preferably	preferably	2769	1774	RB 
width	width	2262	1837	NN 
outer	outer	2528	1844	JJ 
wall	wall	2648	1837	NN 
portion	portion	1909	1899	NN 
shown	show	2200	1899	VBN 
housing	house	2069	1962	NN 
portion	portion	2247	1962	NN 
includes	include	2573	1962	VBZ 
cavity	cavity	2795	1962	NN 
cavity	cavity	1830	2025	NN 
housing	house	2280	2025	NN 
portion	portion	2463	2025	NN 
preferably	preferably	2752	2025	RB 
prised	prise	1829	2086	VBN 
circular	circular	2075	2086	JJ 
cavity	cavity	2659	2086	NN 
housing	house	1829	2149	NN 
portion	portion	2005	2149	NN 
preferably	preferably	2226	2149	RB 
extends	extend	2452	2149	VBZ 
housing	house	2926	2149	NN 
portion	portion	1829	2211	NN 
receive	receive	2105	2211	VB 
terminal	terminal	2432	2211	NN 
plurality	plurality	2769	2211	NN 
seal	seal	3013	2211	NN 
spacer	spacer	2195	2287	NN 
diaphragm	diaphragm	2683	2274	NN 
terminal	terminal	2202	2335	NN 
outer	outer	2532	2341	JJ 
diameter	diameter	2647	2335	NN 
cavity	cavity	2965	2335	NN 
preferably	preferably	1943	2398	RB 
substantially	substantially	2176	2398	RB 
similar	similar	2455	2398	JJ 
outer	outer	2730	2404	JJ 
diameter	diameter	2853	2398	NN 
outer	outer	2009	2467	JJ 
terminal	terminal	2631	2461	NN 
outer	outer	1830	2529	JJ 
diameter	diameter	1955	2523	NN 
outer	outer	2421	2529	JJ 
terminal	terminal	1829	2586	NN 
housing	house	2067	2647	NN 
portion	portion	2244	2647	NN 
preferably	preferably	2565	2647	RB 
includes	include	2793	2647	VBZ 
adjustment	adjustment	1830	2710	NN 
adjustment	adjustment	2601	2710	NN 
adjustment	adjustment	2026	2773	NN 
adjustment	adjustment	2863	2773	NN 
preferably	preferably	2152	2835	RB 
removably	removably	2379	2835	RB 
attached	attach	2615	2835	VBN 
lower	lower	2888	2835	JJR 
housing	house	2060	2898	NN 
portion	portion	2240	2898	NN 
adjustment	adjustment	2677	2898	NN 
adjustment	adjustment	2216	2959	NN 
preferably	preferably	2876	2959	RB 
