Unit	Unit	2137	2673	NN 
Patent	Patent	684	327	NN 
Sheet	Sheet	1763	351	NN 
BI	BI	2998	342	NNS 
BI	BI	1946	351	NNS 
Path	Path	515	528	NN 
provides	provide	937	528	VBZ 
direct	direct	1173	528	JJ 
path	path	1307	528	NN 
coolant	coolant	1570	528	NN 
independent	independent	684	589	JJ 
chamber	chamber	969	589	NN 
spray	spray	1422	603	NN 
unit	unit	1562	589	NN 
cooling	cool	633	652	NN 
heat	heat	1049	652	NN 
exchanger	exchanger	1149	652	NN 
unit	unit	1376	652	NN 
shown	show	1590	652	VBN 
Path	Path	1034	715	NN 
diverts	divert	1543	715	NNS 
portion	portion	460	777	NN 
coolant	coolant	764	777	NN 
heat	heat	1187	777	NN 
exchanger	exchanger	1291	777	NN 
unit	unit	1519	777	NN 
cooled	cool	527	840	VBN 
prior	prior	684	840	RB 
coolant	coolant	941	840	NN 
entering	enter	1113	840	VBG 
spray	spray	1384	853	NN 
unit	unit	1512	840	NN 
shown	show	623	901	VBN 
control	control	609	970	NN 
valve	valve	770	970	NN 
controls	control	962	970	NNS 
flow	flow	1221	970	NN 
Path	Path	1504	970	NN 
Path	Path	461	1033	NN 
depending	depend	606	1033	VBG 
temperature	temperature	1033	1039	NN 
temperature	temperature	460	1101	NN 
coolant	coolant	872	1095	NN 
temperature	temperature	1297	1101	NN 
coolant	coolant	547	1158	NN 
flow	flow	723	1158	NN 
reduced	reduce	893	1158	VBN 
Path	Path	1268	1158	NN 
increased	increase	1526	1158	VBN 
Path	Path	647	1219	NN 
shown	show	876	1219	VBN 
temperature	temperature	460	1289	NN 
X	X	726	1284	SYM 
various	various	997	1282	JJ 
temperature	temperature	1166	1289	NN 
set	set	1435	1288	NN 
temperature	temperature	460	1350	NN 
ranges	range	727	1357	NNS 
limited	limit	1224	1344	JJ 
temperature	temperature	798	1413	NN 
coolant	coolant	1228	1407	NN 
temperature	temperature	460	1476	NN 
coolant	coolant	999	1470	NN 
flow	flow	1175	1470	NN 
increased	increase	1342	1470	VBN 
Path	Path	461	1531	NN 
decreased	decrease	703	1531	VBN 
Path	Path	1106	1531	NN 
shown	show	1318	1531	VBN 
Operation	Operation	530	1693	NN 
provide	provide	819	1762	VB 
overall	overall	1070	1762	NN 
operation	operation	1228	1762	NN 
initial	initial	831	1825	NN 
coolant	coolant	973	1825	NN 
temperature	temperature	1147	1832	NN 
equal	equal	461	1887	JJ 
MOT	MOT	716	1888	NN 
temperature	temperature	1165	1893	NN 
switch	switch	1431	1887	NN 
activates	activate	461	1950	NNS 
heater	heater	736	1950	NN 
unit	unit	878	1950	NN 
prior	prior	1040	1950	RB 
activating	activate	1211	1950	VBG 
pump	pump	1508	1963	NN 
unit	unit	1642	1950	NN 
electrical	electrical	715	2011	JJ 
heater	heater	1304	2011	NN 
unit	unit	1449	2011	NN 
heats	heat	1615	2011	VBZ 
coolant	coolant	539	2074	NN 
independent	independent	930	2074	JJ 
chamber	chamber	1200	2074	NN 
illustrated	illustrate	1515	2074	VBN 
power	power	1324	2149	NN 
supply	supply	1471	2136	NN 
preferably	preferably	460	2199	RB 
closest	close	705	2199	JJS 
heater	heater	1034	2199	NN 
unit	unit	1190	2199	NN 
power	power	1593	2212	NN 
supply	supply	463	2262	NN 
initially	initially	741	2262	RB 
increased	increase	923	2262	VBN 
control	control	1576	2262	NN 
unit	unit	460	2323	NN 
increased	increase	762	2323	VBN 
temperature	temperature	1023	2329	NN 
control	control	1483	2323	NN 
unit	unit	1642	2323	NN 
positioned	position	685	2386	VBN 
independent	independent	1158	2386	JJ 
chamber	chamber	1432	2386	NN 
coolant	coolant	738	2454	NN 
temperature	temperature	916	2460	NN 
increased	increase	1287	2454	VBN 
level	level	1623	2454	NN 
MOT	MOT	682	2518	NN 
power	power	1044	2530	NN 
supply	supply	1194	2517	NN 
activated	activate	1467	2517	VBN 
temperature	temperature	699	2586	NN 
switch	switch	968	2580	NN 
shown	show	1245	2580	VBN 
control	control	805	2641	NN 
unit	unit	981	2641	NN 
activated	activate	1349	2641	VBN 
thereby	thereby	1566	2641	RB 
entering	enter	461	2704	VBG 
initialize	initialize	806	2704	NN 
pump	pump	1604	2718	NN 
unit	unit	460	2766	NN 
activated	activate	783	2766	VBN 
operates	operate	1083	2772	VBZ 
initial	initial	1396	2766	NN 
flow	flow	1536	2766	NN 
rate	rate	1645	2772	NN 
Path	Path	800	2829	NN 
Path	Path	1044	2829	NN 
shown	show	1256	2829	VBN 
drawings	drawing	1153	2890	NNS 
illustrates	illustrate	1362	2890	VBZ 
chart	chart	1621	2890	NN 
exemplary	exemplary	722	2953	JJ 
flow	flow	959	2953	NN 
rate	rate	1068	2959	NN 
pump	pump	1301	2967	NN 
unit	unit	1438	2953	NN 
based	base	1604	2953	VBN 
coolant	coolant	685	3016	NN 
temperature	temperature	1310	3022	NN 
coolant	coolant	461	3078	NN 
below	below	712	3078	IN 
Temperature	Temperature	872	3079	NN 
control	control	1348	3078	NN 
valve	valve	1526	3078	NN 
reduces	reduce	460	3141	VBZ 
coolant	coolant	740	3141	NN 
flow	flow	923	3141	NN 
Path	Path	1234	3141	NN 
coolant	coolant	1570	3141	NN 
distribution	distribution	461	3202	NN 
temperature	temperature	1068	3208	NN 
coolant	coolant	1508	3202	NN 
Temperature	Temperature	609	3267	NN 
control	control	1059	3265	NN 
valve	valve	1231	3265	NN 
increases	increase	1445	3265	NNS 
coolant	coolant	461	3328	NN 
flow	flow	644	3328	NN 
Path	Path	958	3328	NN 
coolant	coolant	1300	3328	NN 
distribution	distribution	1483	3328	NN 
system	system	463	3396	NN 
increase	increase	675	3390	NN 
cooling	cool	938	3390	NN 
coolant	coolant	1244	3390	NN 
external	external	1556	3390	JJ 
environment	environment	461	3453	NN 
heat	heat	1003	3453	NN 
exchanger	exchanger	1107	3453	NN 
unit	unit	1339	3453	NN 
ant	ant	461	3521	NN 
heated	heat	539	3514	JJ 
heater	heater	837	3514	NN 
unit	unit	979	3514	NN 
flows	flow	1144	3514	NNS 
spray	spray	1449	3528	NN 
unit	unit	1574	3514	NN 
thereby	thereby	460	3577	RB 
increasing	increase	633	3577	VBG 
temperature	temperature	941	3584	NN 
electronic	electronic	1345	3577	JJ 
devices	device	1567	3577	NNS 
returns	return	637	3645	NNS 
pump	pump	962	3652	NN 
unit	unit	1106	3639	NN 
attitude	attitude	1567	3639	NN 
independent	independent	461	3702	JJ 
valves	valve	734	3702	NNS 
temperature	temperature	757	3777	NN 
coolant	coolant	1198	3771	NN 
increases	increase	1380	3771	NNS 
MOT	MOT	461	3834	NN 
coolant	coolant	765	3832	NN 
flow	flow	947	3832	NN 
pump	pump	1351	3846	NN 
unit	unit	1498	3832	NN 
increased	increase	461	3895	VBN 
flow	flow	727	3895	NN 
rate	rate	833	3901	NN 
B	B	926	3897	NN 
shown	show	1031	3895	VBN 
addition	addition	522	3957	NN 
increasing	increase	767	3957	VBG 
flow	flow	1080	3957	NN 
rate	rate	1189	3963	NN 
pump	pump	1424	3970	NN 
unit	unit	1560	3957	NN 
power	power	706	4033	NN 
supply	supply	859	4020	NN 
thereafter	thereafter	1138	4020	RB 
activated	activate	1359	4020	VBN 
thereby	thereby	1566	4020	RB 
providing	provide	460	4083	VBG 
electrical	electrical	686	4083	JJ 
power	power	899	4096	NN 
electronic	electronic	1200	4083	JJ 
devices	device	1429	4083	NNS 
shown	show	629	4144	VBN 
coolant	coolant	1512	4144	NN 
thereafter	thereafter	460	4207	RB 
heated	heat	682	4207	JJ 
heater	heater	1114	4207	NN 
unit	unit	1263	4207	NN 
devices	device	602	4269	NNS 
normal	normal	1003	4269	JJ 
coolant	coolant	685	4332	NN 
below	below	896	4332	IN 
Temperature	Temperature	1037	4333	NN 
control	control	1450	4332	NN 
valve	valve	1609	4332	NN 
reduces	reduce	532	4393	VBZ 
coolant	coolant	796	4393	NN 
flow	flow	971	4393	NN 
Path	Path	1266	4393	NN 
coolant	coolant	1570	4393	NN 
distribution	distribution	461	4456	NN 
system	system	723	4462	NN 
shown	show	949	4456	VBN 
temperature	temperature	540	4526	NN 
coolant	coolant	949	4519	NN 
Temperature	Temperature	1312	4521	NN 
control	control	461	4581	NN 
valve	valve	620	4581	NN 
increases	increase	812	4581	NNS 
coolant	coolant	1092	4581	NN 
flow	flow	1258	4581	NN 
Path	Path	1539	4581	NN 
coolant	coolant	539	4644	NN 
distribution	distribution	706	4644	NN 
system	system	962	4650	NN 
increase	increase	1173	4644	NN 
cooling	cool	1435	4644	NN 
Un	Un	1778	1411	NN 
ha	ha	1757	1723	NN 
O	O	1778	1723	NN 
feal	feal	1758	4218	NN 
O	O	1778	4218	NN 
coolant	coolant	1830	528	NN 
external	external	2204	528	JJ 
environment	environment	2408	528	NN 
heat	heat	3005	528	NN 
exchanger	exchanger	1830	589	NN 
unit	unit	2065	589	NN 
coolant	coolant	2396	589	NN 
temperature	temperature	2569	595	NN 
exceeds	exceed	2843	589	VBZ 
MOT	MOT	1830	654	NN 
heater	heater	2124	652	NN 
unit	unit	2278	652	NN 
terminated	terminate	2798	652	VBN 
reduced	reduce	1829	715	VBN 
decrease	decrease	2072	715	NN 
heating	heat	2349	715	NN 
coolant	coolant	2666	715	NN 
shown	show	2899	715	VBN 
heater	heater	2702	777	NN 
unit	unit	2843	777	NN 
terminated	terminate	2020	840	VBN 
reduced	reduce	2311	840	VBN 
decrease	decrease	2542	840	NN 
heating	heat	2808	840	NN 
coolant	coolant	1830	901	NN 
immediately	immediately	2003	901	RB 
coolant	coolant	2483	901	NN 
temperature	temperature	2656	907	NN 
exceeds	exceed	2927	901	VBZ 
MOT	MOT	1830	966	NN 
shown	show	2071	964	VBN 
discussion	discussion	2237	1026	NN 
manner	manner	2629	1039	NN 
usage	usage	2874	1039	NN 
operation	operation	1830	1089	NN 
apparent	apparent	1830	1158	JJ 
discussion	discussion	1830	1213	NN 
relating	relate	2060	1213	VBG 
manner	manner	2359	1227	NN 
usage	usage	2583	1227	NN 
operation	operation	2802	1213	NN 
respect	respect	2008	1344	NN 
description	description	2483	1338	NN 
realized	realize	1829	1401	VBN 
optimum	optimum	2187	1401	JJ 
dimensional	dimensional	2394	1401	NN 
relationships	relationship	2666	1401	NNS 
include	include	2347	1462	VBP 
variations	variation	2511	1462	NNS 
function	function	2123	1525	NN 
manner	manner	2417	1539	NN 
assembly	assembly	2898	1525	NN 
deemed	deem	2126	1588	VBN 
expertise	expertise	2701	1588	NN 
skilled	skilled	1832	1650	JJ 
equivalent	equivalent	2352	1650	NN 
structural	structural	2586	1650	JJ 
variations	variation	2795	1650	NNS 
relationships	relationship	1829	1713	NNS 
illustrated	illustrate	2362	1713	VBN 
drawings	drawing	2788	1713	NNS 
described	describe	1830	1774	VBN 
specification	specification	2213	1774	NN 
intended	intend	2590	1774	VBN 
passed	pass	1829	1837	VBN 
foregoing	foregoing	2195	1899	NN 
considered	consider	2462	1899	VBN 
illustrative	illustrative	2762	1899	NN 
principles	principle	1974	1962	NNS 
numerous	numerous	2885	1975	JJ 
modifications	modification	1829	2025	NNS 
changes	change	2216	2025	NNS 
readily	readily	2490	2025	RB 
occur	occur	2649	2038	VB 
skilled	skilled	2954	2025	JJ 
desired	desire	2221	2086	VBN 
limit	limit	2444	2086	NN 
invention	invention	2635	2086	NN 
exact	exact	2982	2093	JJ 
construction	construction	1830	2149	NN 
operation	operation	2241	2149	NN 
shown	show	2479	2149	VBN 
suitable	suitable	2175	2211	JJ 
modifications	modification	2351	2211	NNS 
equivalents	equivalent	2747	2211	NNS 
resorted	resort	1896	2274	VBN 
falling	fall	2157	2274	VBG 
scope	scope	2546	2287	NN 
method	method	1988	2433	NN 
operating	operate	2225	2433	NN 
thermal	thermal	2482	2433	JJ 
management	management	2660	2439	NN 
system	system	2949	2439	NN 
pump	pump	2045	2508	NN 
unit	unit	2189	2494	NN 
thermal	thermal	2445	2494	JJ 
management	management	2631	2501	NN 
unit	unit	2925	2494	NN 
thermally	thermally	1829	2557	RB 
managing	manage	2060	2557	NN 
electronic	electronic	2594	2557	JJ 
method	method	1829	2620	NN 
comprising	comprise	2006	2620	VBG 
steps	step	2344	2626	NNS 
activating	activate	1882	2685	VBG 
heater	heater	2136	2685	NN 
unit	unit	2276	2685	NN 
coolant	coolant	2451	2685	NN 
temperature	temperature	2615	2691	NN 
liquid	liquid	2971	2685	NN 
coolant	coolant	1936	2748	NN 
activating	activate	1882	2814	VBG 
pump	pump	2197	2827	NN 
unit	unit	2328	2814	NN 
flow	flow	2603	2814	NN 
rate	rate	2707	2820	NN 
coolant	coolant	2939	2814	NN 
temperature	temperature	1934	2882	NN 
wherein	wherein	1934	2938	NN 
temperature	temperature	2375	2944	NN 
minimum	minimum	2888	2938	NN 
operating	operate	1936	3000	NN 
temperature	temperature	2151	3006	NN 
pump	pump	2583	3013	NN 
method	method	2024	3066	NN 
operating	operate	2251	3066	NN 
thermal	thermal	2494	3066	JJ 
management	management	2666	3072	NN 
system	system	2949	3072	NN 
claim	claim	1891	3127	NN 
including	include	2081	3127	VBG 
step	step	2379	3134	NN 
increasing	increase	2541	3127	VBG 
pump	pump	2874	3141	NN 
unit	unit	3011	3127	NN 
flow	flow	2093	3190	NN 
rate	rate	2203	3196	NN 
coolant	coolant	2453	3190	NN 
temperature	temperature	2625	3196	NN 
third	third	1978	3253	JJ 
method	method	1988	3318	NN 
operating	operate	2225	3318	NN 
thermal	thermal	2482	3318	JJ 
management	management	2660	3324	NN 
system	system	2949	3324	NN 
electronic	electronic	2262	3381	JJ 
control	control	2490	3381	NN 
pump	pump	2871	3394	NN 
unit	unit	3011	3381	NN 
thermal	thermal	1964	3442	JJ 
management	management	2143	3449	NN 
unit	unit	2430	3442	NN 
thermally	thermally	2610	3442	RB 
managing	manage	2829	3442	NN 
electronic	electronic	2057	3505	JJ 
method	method	2579	3505	NN 
comprising	comprise	2766	3505	VBG 
steps	step	1832	3574	NNS 
activating	activate	1882	3633	VBG 
heater	heater	2155	3633	NN 
unit	unit	2306	3633	NN 
coolant	coolant	2508	3633	NN 
temperature	temperature	2684	3639	NN 
activating	activate	1882	3760	VBG 
pump	pump	2197	3774	NN 
unit	unit	2328	3760	NN 
flow	flow	2603	3760	NN 
rate	rate	2707	3767	NN 
coolant	coolant	2939	3760	NN 
temperature	temperature	1934	3830	NN 
wherein	wherein	1934	3886	NN 
temperature	temperature	2375	3892	NN 
minimum	minimum	2888	3886	NN 
operating	operate	1936	3948	NN 
temperature	temperature	2155	3954	NN 
electronic	electronic	2887	3948	JJ 
control	control	1936	4011	NN 
method	method	1988	4075	NN 
operating	operate	2225	4075	NN 
thermal	thermal	2482	4075	JJ 
management	management	2660	4082	NN 
system	system	2949	4082	NN 
thermal	thermal	2029	4138	JJ 
management	management	2206	4145	NN 
unit	unit	2490	4138	NN 
thermally	thermally	2667	4138	RB 
managing	manage	2885	4138	NN 
electronic	electronic	2081	4201	JJ 
pump	pump	2500	4215	NN 
unit	unit	2634	4201	NN 
fluidly	fluidly	2729	4201	RB 
connected	connect	2880	4201	VBN 
thermal	thermal	1977	4263	JJ 
management	management	2148	4269	NN 
unit	unit	2428	4263	NN 
via	via	2521	4263	IN 
path	path	2724	4263	NN 
heat	heat	2065	4326	NN 
exchanger	exchanger	2165	4326	NN 
unit	unit	2390	4326	NN 
fluidly	fluidly	2484	4326	RB 
positioned	position	2632	4326	VBN 
method	method	2216	4387	NN 
comprising	comprise	2393	4387	VBG 
steps	step	2730	4393	NNS 
activating	activate	1882	4453	VBG 
heater	heater	2136	4453	NN 
unit	unit	2276	4453	NN 
coolant	coolant	2451	4453	NN 
temperature	temperature	2615	4460	NN 
liquid	liquid	2971	4453	NN 
coolant	coolant	1936	4516	NN 
activating	activate	1882	4581	VBG 
pump	pump	2197	4594	NN 
unit	unit	2328	4581	NN 
flow	flow	2603	4581	NN 
rate	rate	2707	4587	NN 
coolant	coolant	2939	4581	NN 
temperature	temperature	1934	4650	NN 
BI	BI	1946	351	NNS 
wherein	wherein	566	528	NN 
temperature	temperature	1007	534	NN 
minimum	minimum	1519	528	NN 
operating	operate	567	589	NN 
temperature	temperature	782	596	NN 
pump	pump	1214	603	NN 
method	method	656	652	NN 
operating	operate	882	652	NN 
thermal	thermal	1125	652	JJ 
management	management	1297	658	NN 
system	system	1580	658	NN 
claim	claim	525	715	NN 
including	include	719	715	VBG 
step	step	1020	722	NN 
reducing	reduce	1183	715	VBG 
flow	flow	1472	715	NN 
rate	rate	1583	722	NN 
coolant	coolant	461	777	NN 
path	path	1059	777	NN 
coolant	coolant	1307	777	NN 
temperature	temperature	1473	783	NN 
third	third	758	840	JJ 
method	method	656	901	NN 
operating	operate	882	901	NN 
thermal	thermal	1125	901	JJ 
management	management	1297	907	NN 
system	system	1580	907	NN 
claim	claim	522	964	NN 
including	include	709	964	VBG 
step	step	1006	970	NN 
increasing	increase	1165	964	VBG 
flow	flow	1477	964	NN 
rate	rate	1585	971	NN 
coolant	coolant	461	1026	NN 
path	path	1059	1026	NN 
coolant	coolant	1307	1026	NN 
temperature	temperature	1473	1032	NN 
third	third	826	1089	JJ 
method	method	656	1152	NN 
operating	operate	882	1152	NN 
thermal	thermal	1125	1152	JJ 
management	management	1297	1158	NN 
system	system	1580	1158	NN 
claim	claim	522	1213	NN 
including	include	712	1213	VBG 
step	step	1010	1220	NN 
increasing	increase	1172	1213	VBG 
pump	pump	1505	1227	NN 
unit	unit	1642	1213	NN 
flow	flow	725	1276	NN 
rate	rate	834	1283	NN 
coolant	coolant	1085	1276	NN 
temperature	temperature	1256	1283	NN 
third	third	609	1338	JJ 
method	method	619	1401	NN 
operating	operate	857	1401	NN 
thermal	thermal	1113	1401	JJ 
management	management	1291	1407	NN 
system	system	1580	1407	NN 
electronic	electronic	924	1462	JJ 
control	control	1159	1462	NN 
thermal	thermal	1563	1462	JJ 
management	management	460	1531	NN 
unit	unit	746	1525	NN 
thermally	thermally	921	1525	RB 
managing	manage	1138	1525	NN 
pump	pump	799	1602	NN 
unit	unit	934	1588	NN 
fluidly	fluidly	1031	1588	RB 
connected	connect	1183	1588	VBN 
thermal	thermal	1563	1588	JJ 
management	management	460	1656	NN 
unit	unit	747	1650	NN 
via	via	848	1650	IN 
path	path	1073	1650	NN 
heat	heat	460	1713	NN 
exchanger	exchanger	571	1713	NN 
unit	unit	809	1713	NN 
fluidly	fluidly	914	1713	RB 
positioned	position	1072	1713	VBN 
method	method	684	1774	NN 
comprising	comprise	861	1774	VBG 
steps	step	1198	1781	NNS 
activating	activate	515	1837	VBG 
heater	heater	767	1837	NN 
unit	unit	907	1837	NN 
coolant	coolant	1082	1837	NN 
temperature	temperature	1246	1843	NN 
liquid	liquid	1602	1837	NN 
coolant	coolant	567	1899	NN 
activating	activate	515	1962	VBG 
pump	pump	829	1975	NN 
unit	unit	961	1962	NN 
flow	flow	1234	1962	NN 
rate	rate	1338	1968	NN 
coolant	coolant	1570	1962	NN 
temperature	temperature	566	2031	NN 
wherein	wherein	1456	2025	NN 
temperature	temperature	736	2092	NN 
minimum	minimum	1297	2086	NN 
operating	operate	1526	2086	NN 
temperature	temperature	566	2156	NN 
electronic	electronic	1262	2149	JJ 
method	method	656	2211	NN 
operating	operate	882	2211	NN 
thermal	thermal	1125	2211	JJ 
management	management	1297	2217	NN 
system	system	1580	2217	NN 
claim	claim	525	2274	NN 
including	include	719	2274	VBG 
step	step	1020	2280	NN 
reducing	reduce	1183	2274	VBG 
flow	flow	1472	2274	NN 
rate	rate	1583	2280	NN 
coolant	coolant	461	2335	NN 
path	path	1059	2335	NN 
coolant	coolant	1307	2335	NN 
temperature	temperature	1473	2341	NN 
third	third	758	2398	JJ 
method	method	2088	528	NN 
operating	operate	2352	528	NN 
thermal	thermal	2632	528	JJ 
management	management	2823	534	NN 
system	system	1832	596	NN 
claim	claim	2051	589	NN 
including	include	2237	589	VBG 
step	step	2532	596	NN 
increasing	increase	2690	589	VBG 
flow	flow	3001	589	NN 
rate	rate	1829	658	NN 
coolant	coolant	2003	652	NN 
path	path	2653	652	NN 
coolant	coolant	2939	652	NN 
temperature	temperature	1829	721	NN 
third	third	2463	715	JJ 
method	method	2086	777	NN 
operating	operate	2351	777	NN 
thermal	thermal	2632	777	JJ 
management	management	2823	783	NN 
system	system	1832	846	NN 
claim	claim	2069	840	NN 
including	include	2276	840	VBG 
step	step	2591	846	NN 
increasing	increase	2767	840	VBG 
pump	pump	1829	915	NN 
unit	unit	1964	901	NN 
flow	flow	2320	901	NN 
rate	rate	2428	907	NN 
coolant	coolant	2671	901	NN 
temperature	temperature	2840	907	NN 
third	third	2195	964	JJ 
method	method	2008	1026	NN 
operating	operate	2240	1026	NN 
thermal	thermal	2489	1026	JJ 
management	management	2663	1032	NN 
system	system	2949	1032	NN 
electronic	electronic	2293	1089	JJ 
control	control	2528	1089	NN 
thermal	thermal	2932	1089	JJ 
management	management	1829	1158	NN 
unit	unit	2114	1152	NN 
thermally	thermally	2289	1152	RB 
managing	manage	2507	1152	NN 
pump	pump	2296	1227	NN 
unit	unit	2439	1213	NN 
fluidly	fluidly	2546	1213	RB 
connected	connect	2707	1213	VBN 
thermal	thermal	1829	1276	JJ 
management	management	2003	1282	NN 
unit	unit	2287	1276	NN 
via	via	2383	1276	IN 
path	path	2596	1276	NN 
method	method	1932	1338	NN 
comprising	comprise	2107	1338	VBG 
steps	step	2445	1344	NNS 
activating	activate	1882	1401	VBG 
pump	pump	2209	1414	NN 
unit	unit	2345	1401	NN 
flow	flow	2642	1401	NN 
rate	rate	2752	1407	NN 
coolant	coolant	2939	1401	NN 
temperature	temperature	1934	1469	NN 
liquid	liquid	2316	1462	NN 
coolant	coolant	2459	1462	NN 
wherein	wherein	2213	1525	NN 
temperature	temperature	2591	1531	NN 
minimum	minimum	1934	1588	NN 
operating	operate	2158	1588	NN 
temperature	temperature	2375	1594	NN 
pump	pump	2809	1602	NN 
unit	unit	2949	1588	NN 
electronic	electronic	2300	1650	JJ 
control	control	2525	1650	NN 
reducing	reduce	1881	1713	VBG 
flow	flow	2155	1713	NN 
rate	rate	2259	1719	NN 
coolant	coolant	2407	1713	NN 
path	path	3002	1713	NN 
coolant	coolant	2089	1774	NN 
temperature	temperature	2261	1780	NN 
increasing	increase	1882	1899	VBG 
flow	flow	2204	1899	NN 
rate	rate	2317	1905	NN 
coolant	coolant	2483	1899	NN 
path	path	1934	1962	NN 
coolant	coolant	2193	1962	NN 
temperature	temperature	2363	1968	NN 
third	third	2992	1962	JJ 
method	method	2088	2086	NN 
operating	operate	2352	2086	NN 
thermal	thermal	2632	2086	JJ 
management	management	2823	2093	NN 
system	system	1832	2156	NN 
claim	claim	2064	2149	NN 
including	include	2290	2149	VBG 
step	step	2600	2155	NN 
increasing	increase	2770	2149	VBG 
pump	pump	1829	2224	NN 
unit	unit	1964	2211	NN 
flow	flow	2320	2211	NN 
