level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	7	1	1	3	1839	462	132	51	95	Date
5	1	7	1	1	4	1998	460	58	53	96	of
5	1	7	1	1	5	2075	462	204	51	94	Patent:
5	1	7	1	1	6	2491	460	132	66	95	Apr.
5	1	7	1	1	7	2642	460	82	66	95	27,
5	1	7	1	1	8	2744	460	134	53	96	2004
4	1	7	1	2	0	340	726	2538	52	-1	
5	1	7	1	2	1	340	726	82	52	92	(54)
5	1	7	1	2	2	476	727	159	40	58	BRAIN
5	1	7	1	2	3	655	727	188	43	96	INJURY
5	1	7	1	2	4	861	727	325	40	94	DIAGNOSTIC
5	1	7	1	2	5	1208	727	204	38	96	SYSTEM
5	1	7	1	2	6	1768	728	178	42	95	5,836,304
5	1	7	1	2	7	1971	729	33	32	94	A
5	1	7	1	2	8	2048	729	15	17	93	*
5	1	7	1	2	9	2093	729	141	36	91	11/1998
5	1	7	1	2	10	2271	727	169	46	86	Kellinger
5	1	7	1	2	11	2457	732	30	29	95	et
5	1	7	1	2	12	2505	728	40	33	95	al.
5	1	7	1	2	13	2576	755	130	6	15	......
5	1	7	1	2	14	2735	729	143	36	95	128/630
4	1	7	1	3	0	1769	783	1109	42	-1	
5	1	7	1	3	1	1769	784	176	41	96	6,117,073
5	1	7	1	3	2	1971	784	34	32	94	A
5	1	7	1	3	3	2048	784	15	18	86	*
5	1	7	1	3	4	2112	784	122	36	86	9/2000
5	1	7	1	3	5	2270	784	99	32	94	Jones
5	1	7	1	3	6	2387	787	31	29	95	et
5	1	7	1	3	7	2434	783	40	33	93	al.
5	1	7	1	3	8	2500	810	206	6	67	.................
5	1	7	1	3	9	2732	784	146	36	96	600/300
4	1	7	1	4	0	340	836	2538	57	-1	
5	1	7	1	4	1	340	841	82	52	86	(76)
5	1	7	1	4	2	476	844	180	36	68	Inventor:
5	1	7	1	4	3	711	842	180	38	93	Mariusz
5	1	7	1	4	4	910	842	219	50	6	Ziejewski,
5	1	7	1	4	5	1149	844	98	36	96	2363
5	1	7	1	4	6	1268	842	88	38	96	20th
5	1	7	1	4	7	1371	844	90	36	96	Ave.
5	1	7	1	4	8	1482	844	51	45	96	S.,
5	1	7	1	4	9	1768	837	177	42	96	6,149,586
5	1	7	1	4	10	1971	838	33	32	95	A
5	1	7	1	4	11	2048	838	15	17	93	*
5	1	7	1	4	12	2093	838	141	36	95	11/2000
5	1	7	1	4	13	2271	836	118	34	90	Elkind
5	1	7	1	4	14	2732	838	146	36	95	600/300
4	1	7	1	5	0	711	891	2167	63	-1	
5	1	7	1	5	1	711	905	128	48	96	Fargo,
5	1	7	1	5	2	859	905	70	36	96	ND
5	1	7	1	5	3	949	902	97	52	95	(US)
5	1	7	1	5	4	1066	903	123	38	96	58103
5	1	7	1	5	5	1768	893	177	41	91	6,206,829
5	1	7	1	5	6	1972	893	47	32	86	B1
5	1	7	1	5	7	2048	893	15	17	70	*
5	1	7	1	5	8	2112	893	120	36	75	3/2001
5	1	7	1	5	9	2271	891	67	34	90	Iliff
5	1	7	1	5	10	2732	893	146	36	95	600/300
4	1	7	1	6	0	1768	945	1110	42	-1	
5	1	7	1	6	1	1768	947	178	40	95	6,416,480
5	1	7	1	6	2	1972	947	47	32	92	B1
5	1	7	1	6	3	2048	947	15	17	88	*
5	1	7	1	6	4	2112	947	122	36	86	7/2002
5	1	7	1	6	5	2271	947	118	32	40	Nenov
5	1	7	1	6	6	2732	945	146	38	96	600/557
4	1	7	1	7	0	340	999	2536	70	-1	
5	1	7	1	7	1	340	1016	79	53	63	(*)
5	1	7	1	7	2	473	1018	143	38	95	Notice:
5	1	7	1	7	3	711	1018	151	49	96	Subject
5	1	7	1	7	4	877	1024	36	32	96	to
5	1	7	1	7	5	930	1031	70	36	96	any
5	1	7	1	7	6	1014	1018	222	46	96	disclaimer,
5	1	7	1	7	7	1251	1018	60	38	96	the
5	1	7	1	7	8	1326	1024	91	32	96	term
5	1	7	1	7	9	1432	1018	44	38	96	of
5	1	7	1	7	10	1486	1018	73	38	96	this
5	1	7	1	7	11	1768	999	177	42	94	6,503,085
5	1	7	1	7	12	1972	1000	48	32	91	B1
5	1	7	1	7	13	2048	1000	15	18	89	*
5	1	7	1	7	14	2115	1000	118	37	89	1/2003
5	1	7	1	7	15	2271	999	118	33	92	Elkind
5	1	7	1	7	16	2414	1027	296	5	26	......
5	1	7	1	7	17	2732	1000	144	37	95	434/236
4	1	7	1	8	0	710	1079	1364	61	-1	
5	1	7	1	8	1	710	1085	125	43	96	patent
5	1	7	1	8	2	858	1079	31	38	95	is
5	1	7	1	8	3	912	1079	183	38	94	extended
5	1	7	1	8	4	1118	1092	41	25	95	or
5	1	7	1	8	5	1183	1079	166	49	96	adjusted
5	1	7	1	8	6	1371	1079	115	38	95	under
5	1	7	1	8	7	1509	1079	48	38	96	35
5	1	7	1	8	8	1663	1092	17	19	96	*
5	1	7	1	8	9	1703	1090	96	38	96	cited
5	1	7	1	8	10	1817	1091	50	49	96	by
5	1	7	1	8	11	1886	1090	188	38	96	examiner
4	1	7	1	9	0	711	1137	566	52	-1	
5	1	7	1	9	1	711	1140	134	36	93	U.S.C.
5	1	7	1	9	2	869	1137	129	52	91	154(b)
5	1	7	1	9	3	1017	1138	50	50	96	by
5	1	7	1	9	4	1082	1140	73	36	96	489
5	1	7	1	9	5	1175	1138	102	50	96	days.
4	1	7	1	10	0	1656	1186	780	50	-1	
5	1	7	1	10	1	1656	1188	172	48	93	Primary
5	1	7	1	10	2	1843	1186	381	38	80	Examiner-Daniel
5	1	7	1	10	3	2242	1186	194	38	96	Robinson
4	1	7	1	11	0	340	1246	2383	77	-1	
5	1	7	1	11	1	340	1271	82	52	93	(21)
5	1	7	1	11	2	0	0	3150	4950	64	-
5	1	7	1	11	3	475	1272	110	49	68	Appl.
5	1	7	1	11	4	605	1273	85	37	92	No.:
5	1	7	1	11	5	711	1272	229	48	91	09/765,210
5	1	7	1	11	6	1660	1246	82	52	94	(74)
5	1	7	1	11	7	1764	1249	185	48	53	Attorney,
5	1	7	1	11	8	1965	1249	131	48	93	Agent,
5	1	7	1	11	9	2120	1260	45	25	93	or
5	1	7	1	11	10	2180	1247	314	38	87	Firm-Michael
5	1	7	1	11	11	2513	1249	37	36	90	S.
5	1	7	1	11	12	2572	1247	151	38	91	Neustel
4	1	7	1	12	0	340	1343	2067	76	-1	
5	1	7	1	12	1	340	1366	82	53	90	(22)
5	1	7	1	12	2	476	1368	112	38	87	Filed:
5	1	7	1	12	3	0	0	3150	4950	63	__
5	1	7	1	12	4	710	1368	91	42	96	Jan.
5	1	7	1	12	5	823	1368	58	48	95	17,
5	1	7	1	12	6	900	1368	99	38	96	2001
5	1	7	1	12	7	1660	1343	82	52	94	(57)
5	1	7	1	12	8	2130	1345	277	37	95	ABSTRACT
4	1	7	1	13	0	340	1446	2538	70	-1	
5	1	7	1	13	1	340	1464	82	52	95	(65)
5	1	7	1	13	2	699	1465	114	38	96	Prior
5	1	7	1	13	3	830	1465	247	38	96	Publication
5	1	7	1	13	4	1096	1465	102	38	96	Data
5	1	7	1	13	5	1659	1448	38	36	96	A
5	1	7	1	13	6	1710	1446	103	38	95	brain
5	1	7	1	13	7	1830	1446	120	50	95	injury
5	1	7	1	13	8	1969	1446	207	50	96	diagnostic
5	1	7	1	13	9	2194	1452	138	44	96	system
5	1	7	1	13	10	2351	1446	58	38	96	for
5	1	7	1	13	11	2425	1446	197	50	95	providing
5	1	7	1	13	12	2641	1459	19	25	96	a
5	1	7	1	13	13	2678	1446	113	50	95	quick
5	1	7	1	13	14	2808	1446	70	38	96	and
4	1	7	1	14	0	1662	1507	1216	50	-1	
5	1	7	1	14	1	1662	1513	164	32	96	accurate
5	1	7	1	14	2	1849	1513	224	32	96	assessment
5	1	7	1	14	3	2093	1507	44	38	93	of
5	1	7	1	14	4	2153	1507	149	38	96	various
5	1	7	1	14	5	2324	1507	166	38	95	accident
5	1	7	1	14	6	2512	1507	185	38	95	scenarios
5	1	7	1	14	7	2719	1507	57	38	96	for
5	1	7	1	14	8	2795	1520	83	37	95	pro-
4	1	7	1	15	0	476	1562	2402	54	-1	
5	1	7	1	15	1	476	1562	53	32	93	US
5	1	7	1	15	2	547	1562	259	37	90	2002/0028987
5	1	7	1	15	3	820	1562	52	32	96	A1
5	1	7	1	15	4	892	1562	79	32	95	Mar.
5	1	7	1	15	5	991	1562	30	41	96	7,
5	1	7	1	15	6	1040	1562	87	32	96	2002
5	1	7	1	15	7	1659	1567	129	49	96	viding
5	1	7	1	15	8	1817	1580	43	25	96	an
5	1	7	1	15	9	1889	1573	165	32	96	accurate
5	1	7	1	15	10	2081	1567	103	38	96	brain
5	1	7	1	15	11	2211	1567	120	49	96	injury
5	1	7	1	15	12	2357	1567	201	49	95	diagnosis.
5	1	7	1	15	13	2587	1567	73	38	95	The
5	1	7	1	15	14	2689	1567	189	38	95	invention
4	1	7	1	16	0	1016	1628	1863	51	-1	
5	1	7	1	16	1	1016	1670	86	9	23	o.
5	1	7	1	16	2	1661	1628	167	38	95	includes
5	1	7	1	16	3	1843	1628	58	38	96	the
5	1	7	1	16	4	1916	1641	153	36	96	process
5	1	7	1	16	5	2083	1628	44	38	96	of
5	1	7	1	16	6	2138	1628	198	49	96	collecting
5	1	7	1	16	7	2351	1628	83	38	96	data
5	1	7	1	16	8	2451	1633	33	33	96	at
5	1	7	1	16	9	2500	1628	58	38	96	the
5	1	7	1	16	10	2576	1628	164	38	96	accident
5	1	7	1	16	11	2755	1628	67	38	96	site
5	1	7	1	16	12	2838	1641	41	25	96	or
4	1	7	1	17	0	617	1670	2262	68	-1	
5	1	7	1	17	1	617	1670	165	38	96	Related
5	1	7	1	17	2	801	1670	87	38	85	U.S.
5	1	7	1	17	3	903	1670	254	49	96	Application
5	1	7	1	17	4	1176	1670	104	38	96	Data
5	1	7	1	17	5	1660	1689	97	38	95	from
5	1	7	1	17	6	1776	1702	44	25	95	an
5	1	7	1	17	7	1837	1702	221	36	96	emergency
5	1	7	1	17	8	2074	1702	117	33	95	room,
5	1	7	1	17	9	2208	1689	165	49	96	entering
5	1	7	1	17	10	2391	1689	58	38	96	the
5	1	7	1	17	11	2467	1689	181	38	95	collected
5	1	7	1	17	12	2664	1689	83	38	96	data
5	1	7	1	17	13	2765	1689	75	38	96	into
5	1	7	1	17	14	2860	1702	19	25	96	a
4	1	7	1	18	0	340	1729	2538	69	-1	
5	1	7	1	18	1	340	1729	82	53	78	(60)
5	1	7	1	18	2	476	1735	201	34	78	Provisional
5	1	7	1	18	3	700	1735	199	45	96	application
5	1	7	1	18	4	922	1737	63	32	93	No.
5	1	7	1	18	5	1009	1735	214	42	92	60/176,524,
5	1	7	1	18	6	1246	1735	77	34	96	filed
5	1	7	1	18	7	1346	1747	42	22	96	on
5	1	7	1	18	8	1410	1737	68	32	96	Jan.
5	1	7	1	18	9	1507	1737	50	40	94	18,
5	1	7	1	18	10	1660	1754	200	44	96	computer,
5	1	7	1	18	11	1882	1748	234	50	95	transferring
5	1	7	1	18	12	2137	1748	59	38	96	the
5	1	7	1	18	13	2218	1748	181	38	96	collected
5	1	7	1	18	14	2419	1748	83	38	96	data
5	1	7	1	18	15	2523	1754	35	32	96	to
5	1	7	1	18	16	2581	1761	19	25	96	a
5	1	7	1	18	17	2621	1748	136	38	96	central
5	1	7	1	18	18	2776	1761	102	25	95	com-
4	1	7	1	19	0	1659	1809	1219	50	-1	
5	1	7	1	19	1	1659	1809	129	50	95	puting
5	1	7	1	19	2	1802	1809	141	50	96	facility
5	1	7	1	19	3	1959	1809	154	50	96	through
5	1	7	1	19	4	2130	1822	19	25	96	a
5	1	7	1	19	5	2162	1809	314	38	96	communication
5	1	7	1	19	6	2490	1815	150	44	96	system,
5	1	7	1	19	7	2655	1809	223	50	95	conducting
4	1	7	1	20	0	340	1863	2539	57	-1	
5	1	7	1	20	1	340	1867	82	53	94	(51)
5	1	7	1	20	2	0	0	3150	4950	70	-
5	1	7	1	20	3	476	1869	73	38	89	Int.
5	1	7	1	20	4	568	1863	82	44	66	CJ."
5	1	7	1	20	5	1069	1869	121	38	85	A61B
5	1	7	1	20	6	1209	1869	101	46	92	5/00;
5	1	7	1	20	7	1330	1870	118	37	89	A61B
5	1	7	1	20	8	1470	1869	87	42	96	5/04
5	1	7	1	20	9	1662	1882	19	25	96	a
5	1	7	1	20	10	1696	1869	296	38	96	biomechanical
5	1	7	1	20	11	2010	1869	161	49	96	analysis
5	1	7	1	20	12	2187	1869	42	38	94	of
5	1	7	1	20	13	2243	1869	58	38	96	the
5	1	7	1	20	14	2319	1869	182	38	94	collected
5	1	7	1	20	15	2517	1869	83	38	96	data
5	1	7	1	20	16	2618	1875	31	32	95	at
5	1	7	1	20	17	2665	1869	59	38	96	the
5	1	7	1	20	18	2742	1869	137	38	96	central
4	1	7	1	21	0	340	1930	2538	56	-1	
5	1	7	1	21	1	340	1934	82	52	90	(52)
5	1	7	1	21	2	476	1935	86	38	63	U.S.
5	1	7	1	21	3	582	1935	60	38	88	CJ.
5	1	7	1	21	4	1197	1935	175	47	92	600/300;
5	1	7	1	21	5	1395	1936	162	42	95	600/544
5	1	7	1	21	6	1660	1930	215	49	95	computing
5	1	7	1	21	7	1901	1930	150	49	95	facility,
5	1	7	1	21	8	2078	1930	243	49	95	determining
5	1	7	1	21	9	2346	1930	58	38	96	the
5	1	7	1	21	10	2432	1930	130	38	96	results
5	1	7	1	21	11	2588	1930	41	38	96	of
5	1	7	1	21	12	2652	1930	58	38	92	the
5	1	7	1	21	13	2735	1930	143	38	87	biome-
4	1	7	1	22	0	340	1989	2538	64	-1	
5	1	7	1	22	1	340	2001	82	52	95	(58)
5	1	7	1	22	2	0	0	3150	4950	70	-
5	1	7	1	22	3	476	2002	106	38	74	Field
5	1	7	1	22	4	601	2002	45	38	93	Of
5	1	7	1	22	5	662	2002	146	38	12	S@@PCH
5	1	7	1	22	6	838	2034	412	6	12	......
5	1	7	1	22	7	1276	2004	175	45	95	600/300,
5	1	7	1	22	8	1471	2004	86	45	95	301,
5	1	7	1	22	9	0	0	3150	4950	72	__
5	1	7	1	22	10	1660	1989	168	38	96	chanical
5	1	7	1	22	11	1851	1989	173	50	96	analysis,
5	1	7	1	22	12	2047	1989	234	50	95	transferring
5	1	7	1	22	13	2304	1989	58	38	96	the
5	1	7	1	22	14	2385	1989	131	38	96	results
5	1	7	1	22	15	2538	1995	36	32	95	to
5	1	7	1	22	16	2598	1989	57	38	96	the
5	1	7	1	22	17	2678	1995	200	44	95	computer,
4	1	7	1	23	0	681	2050	2195	58	-1	
5	1	7	1	23	1	681	2063	174	45	95	600/378,
5	1	7	1	23	2	876	2062	86	46	95	544,
5	1	7	1	23	3	982	2062	86	46	96	545,
5	1	7	1	23	4	1088	2062	86	46	92	546;
5	1	7	1	23	5	1195	2062	215	46	89	340/573.1;
5	1	7	1	23	6	1432	2063	125	45	82	424/2,
5	1	7	1	23	7	1662	2050	69	38	95	and
5	1	7	1	23	8	1752	2050	209	50	94	displaying
5	1	7	1	23	9	1982	2050	58	38	94	the
5	1	7	1	23	10	2060	2050	132	38	96	results
5	1	7	1	23	11	2210	2063	101	37	96	upon
5	1	7	1	23	12	2332	2063	19	25	96	a
5	1	7	1	23	13	2372	2056	189	44	95	computer
5	1	7	1	23	14	2581	2050	158	38	95	monitor
5	1	7	1	23	15	2758	2050	44	38	95	of
5	1	7	1	23	16	2818	2050	58	38	95	the
4	1	7	1	24	0	1285	2111	1593	58	-1	
5	1	7	1	24	1	1285	2123	87	46	92	570;
5	1	7	1	24	2	1393	2123	163	42	96	434/258
5	1	7	1	24	3	1660	2117	191	44	95	computer
5	1	7	1	24	4	1878	2111	208	50	96	preferably
5	1	7	1	24	5	2114	2111	97	50	96	prior
5	1	7	1	24	6	2240	2117	37	32	96	to
5	1	7	1	24	7	2307	2111	58	38	96	the
5	1	7	1	24	8	2394	2111	175	50	96	patient's
5	1	7	1	24	9	2599	2111	128	38	96	arrival
5	1	7	1	24	10	2757	2117	34	32	96	at
5	1	7	1	24	11	2819	2111	59	38	96	the
4	1	7	1	25	0	1660	2171	1218	49	-1	
5	1	7	1	25	1	1660	2184	221	36	95	emergency
5	1	7	1	25	2	1901	2184	116	25	95	room.
5	1	7	1	25	3	2039	2171	122	38	96	Based
5	1	7	1	25	4	2180	2184	101	36	95	upon
5	1	7	1	25	5	2301	2171	59	38	96	the
5	1	7	1	25	6	2381	2171	193	49	96	displayed
5	1	7	1	25	7	2594	2171	141	46	96	results,
5	1	7	1	25	8	2757	2171	121	38	96	health
4	1	7	1	26	0	340	2232	2538	56	-1	
5	1	7	1	26	1	340	2236	82	52	95	(56)
5	1	7	1	26	2	763	2238	235	37	95	References
5	1	7	1	26	3	1017	2238	116	37	95	Cited
5	1	7	1	26	4	1660	2245	82	25	95	care
5	1	7	1	26	5	1760	2232	192	49	95	providers
5	1	7	1	26	6	1969	2245	68	25	96	can
5	1	7	1	26	7	2055	2232	85	38	96	then
5	1	7	1	26	8	2158	2232	106	38	95	make
5	1	7	1	26	9	2285	2245	44	25	96	an
5	1	7	1	26	10	2347	2232	185	38	96	informed
5	1	7	1	26	11	2550	2232	166	38	95	decision
5	1	7	1	26	12	2734	2232	144	49	96	regard-
4	1	7	1	27	0	1660	2291	822	50	-1	
5	1	7	1	27	1	1660	2291	63	50	96	ing
5	1	7	1	27	2	1742	2291	59	38	96	the
5	1	7	1	27	3	1820	2304	133	37	96	proper
5	1	7	1	27	4	1971	2297	190	32	96	treatment
5	1	7	1	27	5	2180	2291	57	38	96	for
5	1	7	1	27	6	2256	2291	59	38	96	the
5	1	7	1	27	7	2335	2291	147	50	96	patient.
4	1	7	1	28	0	636	2335	622	36	-1	
5	1	7	1	28	1	636	2335	88	36	94	U.S.
5	1	7	1	28	2	744	2335	184	36	96	PATENT
5	1	7	1	28	3	945	2335	313	36	93	DOCUMENTS
4	1	7	1	29	0	447	2425	2141	51	-1	
5	1	7	1	29	1	447	2431	177	43	95	4,543,957
5	1	7	1	29	2	649	2432	34	32	95	A
5	1	7	1	29	3	726	2432	15	18	93	*
5	1	7	1	29	4	770	2431	143	38	94	10/1985
5	1	7	1	29	5	949	2431	172	33	94	Friedman
5	1	7	1	29	6	1138	2435	30	29	95	et
5	1	7	1	29	7	1186	2431	39	33	91	al.
5	1	7	1	29	8	1254	2458	132	6	66	...........
5	1	7	1	29	9	1412	2432	147	37	95	600/300
5	1	7	1	29	10	1954	2425	45	38	96	19
5	1	7	1	29	11	2021	2425	162	49	96	Claims,
5	1	7	1	29	12	2203	2426	22	37	96	5
5	1	7	1	29	13	2245	2425	187	51	95	Drawing
5	1	7	1	29	14	2452	2425	136	38	94	Sheets
2	1	8	0	0	0	664	2768	726	7	-1	
3	1	8	1	0	0	664	2768	726	7	-1	
4	1	8	1	1	0	664	2768	726	7	-1	
5	1	8	1	1	1	664	2768	726	7	95	 
2	1	9	0	0	0	771	2802	510	115	-1	
3	1	9	1	0	0	771	2802	510	115	-1	
4	1	9	1	1	0	771	2802	510	50	-1	
5	1	9	1	1	1	771	2802	184	48	96	Collect
5	1	9	1	1	2	999	2804	118	46	95	First
5	1	9	1	1	3	1163	2804	118	48	95	Data
4	1	9	1	2	0	791	2871	468	46	-1	
5	1	9	1	2	1	791	2871	51	45	96	at
5	1	9	1	2	2	883	2871	235	45	95	Accident
5	1	9	1	2	3	1161	2871	98	46	95	Site
2	1	10	0	0	0	1384	2770	6	185	-1	
3	1	10	1	0	0	1384	2770	6	185	-1	
4	1	10	1	1	0	1384	2770	6	185	-1	
5	1	10	1	1	1	1384	2770	6	185	95	 
2	1	11	0	0	0	663	2948	727	7	-1	
3	1	11	1	0	0	663	2948	727	7	-1	
4	1	11	1	1	0	663	2948	727	7	-1	
5	1	11	1	1	1	663	2948	727	7	95	 
2	1	12	0	0	0	1564	2955	536	8	-1	
3	1	12	1	0	0	1564	2955	536	8	-1	
4	1	12	1	1	0	1564	2955	536	8	-1	
5	1	12	1	1	1	1564	2955	536	8	95	 
2	1	13	0	0	0	1023	2949	5	156	-1	
3	1	13	1	0	0	1023	2949	5	156	-1	
4	1	13	1	1	0	1023	2949	5	156	-1	
5	1	13	1	1	1	1023	2949	5	156	95	 
2	1	14	0	0	0	1028	3046	8	50	-1	
3	1	14	1	0	0	1028	3046	8	50	-1	
4	1	14	1	1	0	1028	3046	8	50	-1	
5	1	14	1	1	1	1028	3046	8	50	49	|
2	1	15	0	0	0	662	3096	727	8	-1	
3	1	15	1	0	0	662	3096	727	8	-1	
4	1	15	1	1	0	662	3096	727	8	-1	
5	1	15	1	1	1	662	3096	727	8	95	 
2	1	16	0	0	0	711	3133	629	191	-1	
3	1	16	1	0	0	711	3133	629	191	-1	
4	1	16	1	1	0	730	3133	591	46	-1	
5	1	16	1	1	1	730	3133	183	46	85	Collect
5	1	16	1	1	2	956	3135	197	44	95	Second
5	1	16	1	1	3	1203	3135	118	44	95	Data
4	1	16	1	2	0	711	3193	629	65	-1	
5	1	16	1	2	1	711	3199	40	45	95	in
5	1	16	1	2	2	794	3199	302	46	96	Ambulance
5	1	16	1	2	3	1142	3193	198	65	92	and/or
4	1	16	1	3	0	775	3266	501	58	-1	
5	1	16	1	3	1	775	3266	304	58	95	Emergency
5	1	16	1	3	2	1123	3266	153	46	95	Room
2	1	17	0	0	0	663	2768	7	580	-1	
3	1	17	1	0	0	663	2768	7	580	-1	
4	1	17	1	1	0	663	2768	7	580	-1	
5	1	17	1	1	1	663	2768	7	580	95	 
2	1	18	0	0	0	662	3341	727	8	-1	
3	1	18	1	0	0	662	3341	727	8	-1	
4	1	18	1	1	0	662	3341	727	8	-1	
5	1	18	1	1	1	662	3341	727	8	95	 
2	1	19	0	0	0	658	3344	729	226	-1	
3	1	19	1	0	0	658	3344	729	226	-1	
4	1	19	1	1	0	658	3344	729	226	-1	
5	1	19	1	1	1	658	3344	729	226	95	 
2	1	20	0	0	0	719	3595	611	191	-1	
3	1	20	1	0	0	719	3595	611	191	-1	
4	1	20	1	1	0	719	3595	611	58	-1	
5	1	20	1	1	1	719	3595	221	58	96	Entering
5	1	20	1	1	2	987	3595	52	45	95	of
5	1	20	1	1	3	1082	3595	248	45	95	Collected
4	1	20	1	2	0	892	3661	265	46	-1	
5	1	20	1	2	1	892	3661	120	46	95	Data
5	1	20	1	2	2	1059	3662	98	45	96	into
4	1	20	1	3	0	809	3727	431	59	-1	
5	1	20	1	3	1	809	3727	116	47	94	First
5	1	20	1	3	2	968	3727	272	59	94	Computer
2	1	21	0	0	0	1383	3101	6	711	-1	
3	1	21	1	0	0	1383	3101	6	711	-1	
4	1	21	1	1	0	1383	3101	6	711	-1	
5	1	21	1	1	1	1383	3101	6	711	95	 
2	1	22	0	0	0	662	3802	727	8	-1	
3	1	22	1	0	0	662	3802	727	8	-1	
4	1	22	1	1	0	662	3802	727	8	-1	
5	1	22	1	1	1	662	3802	727	8	95	 
2	1	23	0	0	0	1020	3804	8	157	-1	
3	1	23	1	0	0	1020	3804	8	157	-1	
4	1	23	1	1	0	1020	3804	8	157	-1	
5	1	23	1	1	1	1020	3804	8	157	95	 
2	1	24	0	0	0	1014	3903	7	47	-1	
3	1	24	1	0	0	1014	3903	7	47	-1	
4	1	24	1	1	0	1014	3903	7	47	-1	
5	1	24	1	1	1	1014	3903	7	47	60	|
2	1	25	0	0	0	718	3992	613	190	-1	
3	1	25	1	0	0	718	3992	613	190	-1	
4	1	25	1	1	0	718	3992	613	46	-1	
5	1	25	1	1	1	718	3992	230	43	95	Transfer
5	1	25	1	1	2	990	3992	50	45	94	of
5	1	25	1	1	3	1085	3992	246	46	94	Collected
4	1	25	1	2	0	763	4057	524	48	-1	
5	1	25	1	2	1	763	4057	117	45	95	Data
5	1	25	1	2	2	926	4058	51	46	95	to
5	1	25	1	2	3	1023	4071	26	33	95	a
5	1	25	1	2	4	1096	4058	191	47	94	Central
4	1	25	1	3	0	760	4124	529	58	-1	
5	1	25	1	3	1	760	4124	293	58	96	Computing
5	1	25	1	3	2	1101	4125	188	57	95	Facility
2	1	26	0	0	0	575	4195	727	8	-1	
3	1	26	1	0	0	575	4195	727	8	-1	
4	1	26	1	1	0	575	4195	727	8	-1	
5	1	26	1	1	1	575	4195	727	8	95	 
2	1	27	0	0	0	1021	4201	6	155	-1	
3	1	27	1	0	0	1021	4201	6	155	-1	
4	1	27	1	1	0	1021	4201	6	155	-1	
5	1	27	1	1	1	1021	4201	6	155	95	 
2	1	28	0	0	0	1013	4299	8	48	-1	
3	1	28	1	0	0	1013	4299	8	48	-1	
4	1	28	1	1	0	1013	4299	8	48	-1	
5	1	28	1	1	1	1013	4299	8	48	70	\|
2	1	29	0	0	0	1563	2956	7	1458	-1	
3	1	29	1	0	0	1563	2956	7	1458	-1	
4	1	29	1	1	0	1563	2956	7	1458	-1	
5	1	29	1	1	1	1563	2956	7	1458	95	 
2	1	30	0	0	0	662	4356	901	109	-1	
3	1	30	1	0	0	662	4356	901	109	-1	
4	1	30	1	1	0	662	4356	901	109	-1	
5	1	30	1	1	1	662	4356	52	107	58	C
5	1	30	1	1	2	817	4388	248	44	92	Collected
5	1	30	1	1	3	1114	4388	118	44	95	Data
5	1	30	1	1	4	1277	4356	286	109	65	0——
2	1	31	0	0	0	2096	2958	5	155	-1	
3	1	31	1	0	0	2096	2958	5	155	-1	
4	1	31	1	1	0	2096	2958	5	155	-1	
5	1	31	1	1	1	2096	2958	5	155	95	 
2	1	32	0	0	0	2101	3056	7	47	-1	
3	1	32	1	0	0	2101	3056	7	47	-1	
4	1	32	1	1	0	2101	3056	7	47	-1	
5	1	32	1	1	1	2101	3056	7	47	76	|
2	1	33	0	0	0	1769	3144	657	124	-1	
3	1	33	1	0	0	1769	3144	657	124	-1	
