level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	9	1	13	8	1848	1449	127	38	95	fabric.
5	1	9	1	13	9	1996	1449	77	38	96	The
5	1	9	1	13	10	2094	1449	187	38	95	inventive
5	1	9	1	13	11	2302	1449	130	38	96	device
5	1	9	1	13	12	2455	1449	167	38	95	includes
5	1	9	1	13	13	2642	1462	45	25	96	an
5	1	9	1	13	14	2708	1449	170	50	95	elongate
4	1	9	1	14	0	340	1510	2539	71	-1	
5	1	9	1	14	1	340	1529	82	52	94	(52)
5	1	9	1	14	2	476	1530	86	38	88	U.S.
5	1	9	1	14	3	582	1530	60	38	61	CI.
5	1	9	1	14	4	1393	1530	163	44	94	223/102
5	1	9	1	14	5	1659	1510	101	50	96	body
5	1	9	1	14	6	1787	1510	136	50	96	having
5	1	9	1	14	7	1950	1523	19	25	95	a
5	1	9	1	14	8	1997	1510	77	38	96	first
5	1	9	1	14	9	2100	1510	70	38	94	end
5	1	9	1	14	10	2199	1510	69	38	96	and
5	1	9	1	14	11	2297	1523	19	25	96	a
5	1	9	1	14	12	2342	1510	140	38	96	second
5	1	9	1	14	13	2508	1510	81	38	95	end.
5	1	9	1	14	14	2614	1511	60	37	94	An
5	1	9	1	14	15	2701	1510	119	50	94	eyelet
5	1	9	1	14	16	2846	1510	33	38	96	is
4	1	9	1	15	0	340	1570	2542	78	-1	
5	1	9	1	15	1	340	1596	82	52	91	(58)
5	1	9	1	15	2	0	0	3150	4950	72	-
5	1	9	1	15	3	476	1597	106	38	78	Field
5	1	9	1	15	4	601	1597	45	38	96	of
5	1	9	1	15	5	662	1597	146	38	96	Search
5	1	9	1	15	6	1183	1599	174	40	82	223/102;
5	1	9	1	15	7	1382	1599	163	40	93	606/222
5	1	9	1	15	8	1659	1570	211	49	95	positioned
5	1	9	1	15	9	1882	1570	129	37	95	within
5	1	9	1	15	10	2025	1570	59	37	95	the
5	1	9	1	15	11	2098	1570	169	49	95	elongate
5	1	9	1	15	12	2281	1570	102	49	96	body
5	1	9	1	15	13	2396	1570	57	37	96	for
5	1	9	1	15	14	2467	1570	185	49	95	receiving
5	1	9	1	15	15	2667	1583	19	24	96	a
5	1	9	1	15	16	2700	1570	125	49	95	length
5	1	9	1	15	17	2838	1570	44	37	95	of
4	1	9	1	16	0	1350	1629	1526	71	-1	
5	1	9	1	16	1	1350	1629	9	15	75	'
5	1	9	1	16	2	1394	1629	163	71	66	606/223:
5	1	9	1	16	3	1660	1631	137	46	95	thread,
5	1	9	1	16	4	1815	1631	164	37	96	wherein
5	1	9	1	16	5	1998	1631	58	37	96	the
5	1	9	1	16	6	2075	1631	120	49	96	eyelet
5	1	9	1	16	7	2214	1636	185	44	96	separates
5	1	9	1	16	8	2417	1631	58	37	96	the
5	1	9	1	16	9	2495	1631	168	49	95	elongate
5	1	9	1	16	10	2682	1631	100	49	96	body
5	1	9	1	16	11	2801	1631	75	37	96	into
4	1	9	1	17	0	1662	1692	1214	49	-1	
5	1	9	1	17	1	1662	1705	19	24	96	a
5	1	9	1	17	2	1703	1692	76	37	96	first
5	1	9	1	17	3	1799	1692	146	49	95	portion
5	1	9	1	17	4	1968	1692	69	37	96	and
5	1	9	1	17	5	2060	1705	19	24	96	a
5	1	9	1	17	6	2100	1692	140	37	95	second
5	1	9	1	17	7	2259	1692	156	49	96	portion.
5	1	9	1	17	8	2438	1692	77	37	96	The
5	1	9	1	17	9	2536	1692	78	37	96	first
5	1	9	1	17	10	2633	1692	72	37	96	end
5	1	9	1	17	11	2727	1692	70	37	95	and
5	1	9	1	17	12	2818	1692	58	37	96	the
4	1	9	1	18	0	340	1751	2537	73	-1	
5	1	9	1	18	1	340	1772	82	52	96	(56)
5	1	9	1	18	2	763	1773	235	38	96	References
5	1	9	1	18	3	1017	1773	116	38	96	Cited
5	1	9	1	18	4	1660	1751	139	38	95	second
5	1	9	1	18	5	1818	1751	71	38	96	end
5	1	9	1	18	6	1908	1751	44	38	96	of
5	1	9	1	18	7	1967	1751	58	38	95	the
5	1	9	1	18	8	2045	1751	169	50	95	elongate
5	1	9	1	18	9	2233	1751	100	50	95	body
5	1	9	1	18	10	2353	1764	85	37	95	may
5	1	9	1	18	11	2455	1751	46	38	96	be
5	1	9	1	18	12	2521	1751	208	50	95	comprised
5	1	9	1	18	13	2748	1751	43	38	96	of
5	1	9	1	18	14	2808	1764	69	37	95	any
4	1	9	1	19	0	1659	1812	1219	50	-1	
5	1	9	1	19	1	1659	1812	242	38	95	well-known
5	1	9	1	19	2	1916	1818	174	32	95	structure
5	1	9	1	19	3	2106	1812	92	38	96	such
5	1	9	1	19	4	2214	1825	40	25	96	as
5	1	9	1	19	5	2267	1812	151	50	95	pointed
5	1	9	1	19	6	2433	1825	41	25	95	or
5	1	9	1	19	7	2487	1812	115	38	95	blunt.
5	1	9	1	19	8	2618	1812	73	38	96	The
5	1	9	1	19	9	2708	1812	170	50	95	elongate
4	1	9	1	20	0	637	1870	2239	51	-1	
5	1	9	1	20	1	637	1870	87	37	94	U.S.
5	1	9	1	20	2	744	1870	184	37	95	PATENT
5	1	9	1	20	3	945	1870	313	37	95	DOCUMENTS
5	1	9	1	20	4	1659	1872	101	49	95	body
5	1	9	1	20	5	1792	1872	32	38	95	is
5	1	9	1	20	6	1855	1872	208	49	95	preferably
5	1	9	1	20	7	2094	1872	211	49	96	positioned
5	1	9	1	20	8	2339	1878	34	32	96	at
5	1	9	1	20	9	2406	1885	19	25	96	a
5	1	9	1	20	10	2457	1878	123	32	96	center
5	1	9	1	20	11	2611	1872	102	49	95	point
5	1	9	1	20	12	2746	1872	43	38	96	of
5	1	9	1	20	13	2818	1872	58	38	95	the
4	1	9	1	21	0	468	1933	1489	75	-1	
5	1	9	1	21	1	468	1966	137	42	86	162,521
5	1	9	1	21	2	640	1968	16	17	66	*
5	1	9	1	21	3	704	1966	123	38	85	4/1875
5	1	9	1	21	4	865	1967	128	33	48	BEMEONM
5	1	9	1	21	5	1020	1994	367	6	0	......
5	1	9	1	21	6	1412	1967	145	37	67	223/02
5	1	9	1	21	7	0	0	3150	4950	78	_
5	1	9	1	21	8	1660	1933	169	49	46	clongate
5	1	9	1	21	9	1848	1933	109	49	94	body.
4	1	9	1	22	0	468	2020	1089	42	-1	
5	1	9	1	22	1	468	2021	139	41	95	183,173
5	1	9	1	22	2	640	2022	16	16	94	*
5	1	9	1	22	3	685	2021	142	37	35	10/1876
5	1	9	1	22	4	1020	2047	141	6	0	......
5	1	9	1	22	5	1167	2047	220	6	16	eee}.
5	1	9	1	22	6	1412	2021	145	37	95	223/102
4	1	9	1	23	0	465	2068	2123	49	-1	
5	1	9	1	23	1	465	2075	142	41	94	386,723
5	1	9	1	23	2	640	2075	16	17	80	*
5	1	9	1	23	3	704	2075	124	36	64	7/1888
5	1	9	1	23	4	865	2073	106	34	70	SMith
5	1	9	1	23	5	997	2101	175	6	0	......
5	1	9	1	23	6	1178	2101	209	6	0	eme.
5	1	9	1	23	7	1412	2075	145	36	96	223/102
5	1	9	1	23	8	1954	2068	45	38	96	15
5	1	9	1	23	9	2021	2068	162	47	95	Claims,
5	1	9	1	23	10	2204	2068	21	38	95	6
5	1	9	1	23	11	2245	2068	187	49	94	Drawing
5	1	9	1	23	12	2452	2068	136	38	95	Sheets
4	1	9	1	24	0	1622	2423	47	31	-1	
5	1	9	1	24	1	1622	2423	47	31	96	30
4	1	9	1	25	0	1550	2792	117	70	-1	
5	1	9	1	25	1	1550	2792	117	70	54	\22
4	1	9	1	26	0	1628	3261	46	32	-1	
5	1	9	1	26	1	1628	3261	46	32	96	50
4	1	9	1	27	0	1893	3422	42	32	-1	
5	1	9	1	27	1	1893	3422	42	32	96	10
4	1	9	1	28	0	1319	3459	559	187	-1	
5	1	9	1	28	1	1319	3562	212	84	32	a_
5	1	9	1	28	2	1742	3459	136	113	57	/
4	1	9	1	29	0	1561	3899	231	39	-1	
5	1	9	1	29	1	1561	3899	170	36	28	<-
5	1	9	1	29	2	1746	3906	46	32	55	~20
2	1	10	0	0	0	1530	3414	24	915	-1	
3	1	10	1	0	0	1530	3414	24	915	-1	
4	1	10	1	1	0	1530	3414	24	915	-1	
5	1	10	1	1	1	1530	3414	24	915	95	 
2	1	11	0	0	0	1398	4292	145	148	-1	
3	1	11	1	0	0	1398	4292	145	148	-1	
4	1	11	1	1	0	1398	4292	145	148	-1	
5	1	11	1	1	1	1398	4292	145	148	85	*~
1	2	0	0	0	0	0	0	3150	4950	-1	
2	2	1	0	0	0	350	309	2534	100	-1	
3	2	1	1	0	0	350	309	2534	100	-1	
4	2	1	1	1	0	350	309	2534	100	-1	
5	2	1	1	1	1	350	309	172	77	67	U.S.
5	2	1	1	1	2	564	311	278	77	95	Patent
5	2	1	1	1	3	1045	338	120	51	96	Feb.
5	2	1	1	1	4	1188	337	80	65	95	20,
5	2	1	1	1	5	1290	337	130	52	95	2001
5	2	1	1	1	6	0	0	3150	4950	76	__
5	2	1	1	1	7	1604	338	154	54	76	Sheet
5	2	1	1	1	8	1785	340	26	51	96	1
5	2	1	1	1	9	1839	340	60	52	95	of
5	2	1	1	1	10	1920	340	28	52	96	6
5	2	1	1	1	11	2328	334	96	59	96	US
5	2	1	1	1	12	2457	335	311	74	95	6,189,747
5	2	1	1	1	13	2797	337	87	58	67	B1
2	2	2	0	0	0	2216	2213	49	73	-1	
3	2	2	1	0	0	2216	2213	49	73	-1	
4	2	2	1	1	0	2216	2213	49	73	-1	
5	2	2	1	1	1	2216	2213	49	73	95	16
2	2	3	0	0	0	2669	2521	74	25	-1	
3	2	3	1	0	0	2669	2521	74	25	-1	
4	2	3	1	1	0	2669	2521	74	25	-1	
5	2	3	1	1	1	2669	2521	74	25	96	1
2	2	4	0	0	0	2668	2647	76	176	-1	
3	2	4	1	0	0	2668	2647	76	176	-1	
4	2	4	1	1	0	2668	2647	76	176	-1	
5	2	4	1	1	1	2668	2647	76	176	87	FIG.
2	2	5	0	0	0	1191	984	958	2612	-1	
3	2	5	1	0	0	1191	984	958	2612	-1	
4	2	5	1	1	0	1191	984	958	2612	-1	
5	2	5	1	1	1	1191	984	958	2612	95	 
2	2	6	0	0	0	950	3585	782	17	-1	
3	2	6	1	0	0	950	3585	782	17	-1	
4	2	6	1	1	0	950	3585	782	17	-1	
5	2	6	1	1	1	950	3585	782	17	95	 
2	2	7	0	0	0	850	3600	1831	298	-1	
3	2	7	1	0	0	850	3600	1831	298	-1	
4	2	7	1	1	0	850	3600	165	254	-1	
5	2	7	1	1	1	850	3600	165	254	71	3o\
4	2	7	1	2	0	2242	3605	54	293	-1	
5	2	7	1	2	1	2242	3605	54	293	39	20~-*
4	2	7	1	3	0	2628	3603	53	206	-1	
5	2	7	1	3	1	2634	3729	47	80	92	40
5	2	7	1	3	2	2628	3603	47	118	85	~
2	2	8	0	0	0	1113	3874	50	80	-1	
3	2	8	1	0	0	1113	3874	50	80	-1	
4	2	8	1	1	0	1113	3874	50	80	-1	
5	2	8	1	1	1	1113	3874	50	80	87	22
1	3	0	0	0	0	0	0	3150	4950	-1	
2	3	1	0	0	0	341	314	2534	91	-1	
3	3	1	1	0	0	341	314	2534	91	-1	
4	3	1	1	1	0	341	314	2534	91	-1	
5	3	1	1	1	1	341	314	173	77	82	U.S.
5	3	1	1	1	2	555	315	279	76	95	Patent
5	3	1	1	1	3	1036	340	121	51	95	Feb.
5	3	1	1	1	4	1179	338	82	66	95	20,
5	3	1	1	1	5	1281	338	131	53	93	2001
5	3	1	1	1	6	0	0	3150	4950	74	__
5	3	1	1	1	7	1595	338	154	53	80	Sheet
5	3	1	1	1	8	1773	338	30	51	95	2
5	3	1	1	1	9	1832	338	58	53	96	of
5	3	1	1	1	10	1911	338	28	53	96	6
5	3	1	1	1	11	2319	331	96	60	96	US
5	3	1	1	1	12	2448	331	311	74	95	6,189,747
5	3	1	1	1	13	2788	331	87	58	72	B1
2	3	2	0	0	0	1205	1799	46	73	-1	
3	3	2	1	0	0	1205	1799	46	73	-1	
4	3	2	1	1	0	1205	1799	46	73	-1	
5	3	2	1	1	1	1205	1799	46	73	94	14
2	3	3	0	0	0	2615	2314	72	320	-1	
3	3	3	1	0	0	2615	2314	72	320	-1	
4	3	3	1	1	0	2615	2314	72	320	-1	
5	3	3	1	1	1	2615	2458	72	176	53	FIG.
5	3	3	1	1	2	2615	2314	71	54	91	2
2	3	4	0	0	0	1967	3206	770	16	-1	
3	3	4	1	0	0	1967	3206	770	16	-1	
4	3	4	1	1	0	1967	3206	770	16	-1	
5	3	4	1	1	1	1967	3206	770	16	95	 
2	3	5	0	0	0	980	3208	680	13	-1	
3	3	5	1	0	0	980	3208	680	13	-1	
4	3	5	1	1	0	980	3208	680	13	-1	
5	3	5	1	1	1	980	3208	680	13	95	 
2	3	6	0	0	0	1100	3388	48	80	-1	
3	3	6	1	0	0	1100	3388	48	80	-1	
4	3	6	1	1	0	1100	3388	48	80	-1	
5	3	6	1	1	1	1100	3388	48	80	96	30
2	3	7	0	0	0	1020	3221	1666	586	-1	
3	3	7	1	0	0	1020	3221	1666	586	-1	
4	3	7	1	1	0	1020	3222	64	160	-1	
5	3	7	1	1	1	1020	3222	64	160	38	/~
4	3	7	1	2	0	1278	3226	96	195	-1	
5	3	7	1	2	1	1278	3226	96	195	62	22\
4	3	7	1	3	0	1414	3549	149	258	-1	
5	3	7	1	3	1	1414	3735	48	72	93	10
5	3	7	1	3	2	1433	3549	130	154	61	\
4	3	7	1	4	0	1788	3595	48	82	-1	
5	3	7	1	4	1	1788	3595	48	82	92	50
4	3	7	1	5	0	1882	3221	65	5	-1	
5	3	7	1	5	1	1882	3221	65	5	88	|
4	3	7	1	6	0	2264	3224	71	235	-1	
5	3	7	1	6	1	2264	3224	71	235	59	24'\
4	3	7	1	7	0	2638	3222	48	237	-1	
5	3	7	1	7	1	2640	3380	46	79	86	40
5	3	7	1	7	2	2638	3222	45	147	54	o_
1	4	0	0	0	0	0	0	3150	4950	-1	
2	4	1	0	0	0	353	308	2534	104	-1	
3	4	1	1	0	0	353	308	2534	104	-1	
4	4	1	1	1	0	353	308	2534	104	-1	
5	4	1	1	1	1	353	308	173	77	90	U.S.
5	4	1	1	1	2	566	309	279	77	94	Patent
5	4	1	1	1	3	1048	337	121	52	96	Feb.
5	4	1	1	1	4	1191	337	81	65	96	20,
5	4	1	1	1	5	1293	337	130	52	96	2001
5	4	1	1	1	6	1607	339	154	53	96	Sheet
5	4	1	1	1	7	1784	339	31	53	96	3
5	4	1	1	1	8	1843	341	59	52	96	of
5	4	1	1	1	9	1922	341	29	52	96	6
5	4	1	1	1	10	2330	337	97	59	96	US
5	4	1	1	1	11	2459	337	312	75	96	6,189,747
5	4	1	1	1	12	2799	339	88	59	72	B1
2	4	2	0	0	0	2282	655	21	1775	-1	
3	4	2	1	0	0	2282	655	21	1775	-1	
4	4	2	1	1	0	2282	655	21	1775	-1	
5	4	2	1	1	1	2282	655	21	1775	95	 
2	4	3	0	0	0	1748	2533	1023	20	-1	
3	4	3	1	0	0	1748	2533	1023	20	-1	
4	4	3	1	1	0	1748	2533	1023	20	-1	
5	4	3	1	1	1	1748	2533	1023	20	95	 
2	4	4	0	0	0	913	3958	321	4	-1	
3	4	4	1	0	0	913	3958	321	4	-1	
4	4	4	1	1	0	913	3958	321	4	-1	
5	4	4	1	1	1	913	3958	321	4	95	 
2	4	5	0	0	0	645	729	2087	3419	-1	
3	4	5	1	0	0	645	729	2087	3419	-1	
4	4	5	1	1	0	2294	729	187	68	-1	
5	4	5	1	1	1	0	0	3150	4950	81	|
5	4	5	1	1	2	2294	729	83	25	19	~
5	4	5	1	1	3	2406	748	75	49	19	30
4	4	5	1	2	0	2295	864	437	161	-1	
5	4	5	1	2	1	2295	864	190	161	45	Lzz
5	4	5	1	2	2	2663	961	69	51	95	10
4	4	5	1	3	0	2050	1082	225	90	-1	
5	4	5	1	3	1	2050	1089	74	52	96	20
5	4	5	1	3	2	2134	1082	141	90	71	\,
4	4	5	1	4	0	2296	1449	168	50	-1	
5	4	5	1	4	1	2296	1449	66	26	73	~
5	4	5	1	4	2	2390	1449	74	50	55	50
4	4	5	1	5	0	1971	1780	67	51	-1	
5	4	5	1	5	1	1971	1780	67	51	84	12
4	4	5	1	6	0	1204	1940	221	86	-1	
5	4	5	1	6	1	0	0	3150	4950	58	|
5	4	5	1	6	2	1204	1940	120	34	65	>
5	4	5	1	6	3	1350	1973	75	53	65	30
4	4	5	1	7	0	2117	2230	75	51	-1	
5	4	5	1	7	1	2117	2230	75	51	86	24
4	4	5	1	8	0	1206	2273	1244	97	-1	
5	4	5	1	8	1	1206	2273	223	53	1	--337
5	4	5	1	8	2	0	0	3150	4950	84	|
5	4	5	1	8	3	2294	2290	156	80	77	40
4	4	5	1	9	0	645	2402	1390	67	-1	
5	4	5	1	9	1	645	2416	68	53	88	10
5	4	5	1	9	2	1967	2402	68	49	96	16
4	4	5	1	10	0	706	2466	1564	147	-1	
5	4	5	1	10	1	706	2466	138	147	30	(a;
5	4	5	1	10	2	969	2504	73	51	93	20
5	4	5	1	10	3	1052	2496	137	90	68	\,
4	4	5	1	11	0	2636	2655	70	49	-1	
5	4	5	1	11	1	2636	2655	70	49	91	14
4	4	5	1	12	0	1192	2878	1522	80	-1	
5	4	5	1	12	1	1192	2913	11	5	82	|
5	4	5	1	12	2	2417	2878	162	80	95	FIG.
5	4	5	1	12	3	2661	2880	53	78	95	4
4	4	5	1	13	0	1206	2976	151	117	-1	
5	4	5	1	13	1	1206	2976	151	117	62	\5o
4	4	5	1	14	0	783	3475	69	51	-1	
5	4	5	1	14	1	783	3475	69	51	94	12
4	4	5	1	15	0	776	3785	68	49	-1	
5	4	5	1	15	1	776	3785	68	49	95	16
4	4	5	1	16	0	925	3892	276	86	-1	
5	4	5	1	16	1	925	3960	48	18	78	CZ
5	4	5	1	16	2	1024	3962	47	14	75	CZ
5	4	5	1	16	3	1121	3892	80	86	48	UL
4	4	5	1	17	0	992	4069	558	79	-1	
5	4	5	1	17	1	992	4075	196	73	59	e
5	4	5	1	17	2	1479	4069	71	51	94	14
2	4	6	0	0	0	1195	1940	17	2341	-1	
3	4	6	1	0	0	1195	1940	17	2341	-1	
4	4	6	1	1	0	1195	1940	17	2341	-1	
