level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	3	6	1	3	847	934	128	38	96	Mark
5	1	3	6	1	4	990	934	38	38	91	S.
5	1	3	6	1	5	1041	934	180	50	91	Vergari,
5	1	3	6	1	6	1238	934	187	47	95	Oneonta,
5	1	3	6	1	7	1442	934	76	38	95	NY
5	1	3	6	1	8	1533	933	112	51	86	(US);
5	1	3	6	1	9	1943	922	181	89	37	23,25;
5	1	3	6	1	10	2152	922	33	89	44	i
5	1	3	6	1	11	2217	921	17	75	54	i
5	1	3	6	1	12	2297	921	34	90	47	g;
5	1	3	6	1	13	2337	922	85	89	42	1335
5	1	3	6	1	14	2462	921	152	90	52	gohelrty
5	1	3	6	1	15	2636	949	269	7	55	~~~~~~~~~~~~~~~~~~~
5	1	3	6	1	16	2921	921	137	90	38	2202533
5	1	3	6	1	17	3063	922	31	89	45	Ii
4	1	3	6	2	0	919	988	1972	34	-1	
5	1	3	6	2	1	919	997	7	10	59	R
5	1	3	6	2	2	1967	1005	87	14	73	187,
5	1	3	6	2	3	2821	1005	70	6	0	.}}.
3	1	3	7	0	0	847	996	2245	81	-1	
4	1	3	7	1	0	847	996	2245	81	-1	
5	1	3	7	1	1	847	997	108	38	93	Felix
5	1	3	7	1	2	971	997	59	38	96	M.
5	1	3	7	1	3	1047	997	159	47	96	Castro,
5	1	3	7	1	4	1224	996	144	48	95	Dallas,
5	1	3	7	1	5	1384	997	75	38	95	GA
5	1	3	7	1	6	1476	996	97	51	96	(US)
5	1	3	7	1	7	1943	1033	181	41	84	5,304,759
5	1	3	7	1	8	2152	1033	33	34	93	A
5	1	3	7	1	9	2217	1032	17	20	55	*
5	1	3	7	1	10	2296	1032	127	35	86	4/1994
5	1	3	7	1	11	2462	1032	152	45	47	Dohefty
5	1	3	7	1	12	2636	1060	230	7	64	......
5	1	3	7	1	13	2892	1032	126	35	96	200/83
5	1	3	7	1	14	3034	1033	58	34	96	SA
3	1	3	8	0	0	684	1089	2408	45	-1	
4	1	3	8	1	0	684	1089	2408	45	-1	
5	1	3	8	1	1	684	1114	119	20	42	all
5	1	3	8	1	2	1125	1116	8	9	85	,
5	1	3	8	1	3	1941	1090	183	41	26	6,040,536
5	1	3	8	1	4	2152	1090	33	34	95	A
5	1	3	8	1	5	2217	1089	17	20	69	*
5	1	3	8	1	6	2297	1089	126	35	70	3/2000
5	1	3	8	1	7	2462	1089	115	35	85	Miller
5	1	3	8	1	8	2590	1089	87	35	84	etal.
5	1	3	8	1	9	2712	1117	176	7	71	......
5	1	3	8	1	10	2918	1089	125	35	95	200/83
5	1	3	8	1	11	3058	1090	34	34	96	N
3	1	3	9	0	0	463	1114	2626	76	-1	
4	1	3	9	1	0	463	1114	2626	76	-1	
5	1	3	9	1	1	463	1114	83	52	84	(73)
5	1	3	9	1	2	601	1116	202	50	84	Assignee:
5	1	3	9	1	3	847	1116	311	38	56	Mold-a-Matic
5	1	3	9	1	4	1173	1116	138	50	95	Corp.,
5	1	3	9	1	5	1329	1116	188	47	95	Oneonta,
5	1	3	9	1	6	1533	1116	76	38	93	NY
5	1	3	9	1	7	1941	1146	180	41	87	6,346,681
5	1	3	9	1	8	2152	1144	82	35	71	B1*
5	1	3	9	1	9	2297	1144	125	35	76	2/2002
5	1	3	9	1	10	2462	1146	104	44	78	Joyce
5	1	3	9	1	11	2580	1144	86	35	78	etal.
5	1	3	9	1	12	2698	1173	204	6	69	.....
5	1	3	9	1	13	2926	1145	125	34	94	200/83
5	1	3	9	1	14	3068	1146	21	33	94	S
3	1	3	10	0	0	848	1176	2246	68	-1	
4	1	3	10	1	0	848	1176	2246	68	-1	
5	1	3	10	1	1	848	1176	99	51	95	(US)
5	1	3	10	1	2	1941	1203	183	41	84	6,495,777
5	1	3	10	1	3	2152	1201	82	35	21	Bl*
5	1	3	10	1	4	2278	1201	144	35	79	12/2002
5	1	3	10	1	5	2462	1201	98	35	52	ChHOU
5	1	3	10	1	6	2595	1230	296	6	18	......
5	1	3	10	1	7	2921	1201	125	35	95	200/83
5	1	3	10	1	8	3063	1203	31	33	82	R
3	1	3	11	0	0	1941	1257	1148	42	-1	
4	1	3	11	1	0	1941	1257	1148	42	-1	
5	1	3	11	1	1	1941	1258	183	41	20	7,071,430
5	1	3	11	1	2	2152	1257	82	35	87	B2*
5	1	3	11	1	3	2297	1257	126	35	86	7/2006
5	1	3	11	1	4	2462	1258	125	34	89	Farano
5	1	3	11	1	5	2602	1257	86	35	95	etal.
5	1	3	11	1	6	2725	1285	177	7	70	.....
5	1	3	11	1	7	2929	1257	122	35	93	200/81
5	1	3	11	1	8	3061	1258	28	34	93	4
2	1	4	0	0	0	463	1294	2434	251	-1	
3	1	4	1	0	0	463	1294	1259	115	-1	
4	1	4	1	1	0	463	1294	1259	52	-1	
5	1	4	1	1	1	463	1294	83	52	91	(*)
5	1	4	1	1	2	601	1294	150	40	86	Notice:
5	1	4	1	1	3	0	0	3600	4950	65	_
5	1	4	1	1	4	848	1294	155	52	96	Subject
5	1	4	1	1	5	1017	1301	38	33	96	to
5	1	4	1	1	6	1072	1308	73	38	96	any
5	1	4	1	1	7	1161	1294	228	49	95	disclaimer,
5	1	4	1	1	8	1404	1294	65	40	96	the
5	1	4	1	1	9	1481	1301	97	33	94	term
5	1	4	1	1	10	1592	1294	48	40	94	of
5	1	4	1	1	11	1647	1294	75	40	96	this
4	1	4	1	2	0	846	1357	875	52	-1	
5	1	4	1	2	1	846	1363	129	46	96	patent
5	1	4	1	2	2	999	1357	31	40	96	is
5	1	4	1	2	3	1055	1357	190	40	96	extended
5	1	4	1	2	4	1267	1371	44	26	96	or
5	1	4	1	2	5	1334	1357	174	52	95	adjusted
5	1	4	1	2	6	1529	1357	121	40	96	under
5	1	4	1	2	7	1673	1359	48	38	96	35
3	1	4	2	0	0	846	1419	2051	126	-1	
4	1	4	2	1	0	846	1419	1886	65	-1	
5	1	4	2	1	1	846	1420	139	38	84	U.S.C.
5	1	4	2	1	2	1007	1419	133	51	90	154(b)
5	1	4	2	1	3	1155	1419	51	51	96	by
5	1	4	2	1	4	1222	1420	47	38	96	43
5	1	4	2	1	5	1287	1419	106	51	95	days.
5	1	4	2	1	6	1827	1434	176	50	93	Primary
5	1	4	2	1	7	2016	1432	429	40	86	Examiner-Michael
5	1	4	2	1	8	2458	1434	38	38	92	A
5	1	4	2	1	9	2510	1432	222	40	90	Friedhofer
4	1	4	2	2	0	1832	1494	1065	51	-1	
5	1	4	2	2	1	1832	1494	83	51	94	(74)
5	1	4	2	2	2	1927	1496	186	49	94	Attorney,
5	1	4	2	2	3	2129	1495	132	50	93	Agent,
5	1	4	2	2	4	2282	1509	46	24	92	or
5	1	4	2	2	5	2340	1494	326	39	86	Firm-Michael
5	1	4	2	2	6	2684	1495	37	38	92	S.
5	1	4	2	2	7	2738	1494	159	39	91	Neustel
2	1	5	0	0	0	1833	1332	412	51	-1	
3	1	5	1	0	0	1833	1332	412	51	-1	
4	1	5	1	1	0	1833	1332	412	51	-1	
5	1	5	1	1	1	1833	1332	18	23	96	*
5	1	5	1	1	2	1870	1332	101	39	95	cited
5	1	5	1	1	3	1984	1332	52	51	96	by
5	1	5	1	1	4	2051	1332	194	39	96	examiner
2	1	6	0	0	0	463	1537	619	52	-1	
3	1	6	1	0	0	463	1537	619	52	-1	
4	1	6	1	1	0	463	1537	619	52	-1	
5	1	6	1	1	1	463	1537	83	52	95	(21)
5	1	6	1	1	2	601	1537	115	52	61	Appl.
5	1	6	1	1	3	732	1539	87	38	92	No.:
5	1	6	1	1	4	848	1539	234	47	92	11/555,299
2	1	7	0	0	0	463	1613	2629	475	-1	
3	1	7	1	0	0	634	1613	1967	50	-1	
4	1	7	1	1	0	634	1613	1967	50	-1	
5	1	7	1	1	1	634	1656	6	6	92	.
5	1	7	1	1	2	1832	1613	83	50	95	(57)
5	1	7	1	1	3	2318	1614	283	38	95	ABSTRACT
3	1	7	2	0	0	463	1656	2629	432	-1	
4	1	7	2	1	0	463	1656	2095	53	-1	
5	1	7	2	1	1	463	1656	83	51	89	(22)
5	1	7	2	1	2	602	1656	117	39	79	Filed:
5	1	7	2	1	3	847	1657	97	38	91	Nov.
5	1	7	2	1	4	962	1657	34	47	95	1,
5	1	7	2	1	5	1013	1657	101	38	94	2006
5	1	7	2	1	6	2398	1702	6	7	67	,
5	1	7	2	1	7	2552	1702	6	7	80	,
4	1	7	2	2	0	1829	1702	1262	52	-1	
5	1	7	2	2	1	1829	1704	65	38	95	An
5	1	7	2	2	2	1916	1702	96	40	95	ultra
5	1	7	2	2	3	2038	1702	75	40	96	low
5	1	7	2	2	4	2137	1716	176	38	96	pressure
5	1	7	2	2	5	2339	1702	136	40	96	switch
5	1	7	2	2	6	2498	1702	230	52	96	adjustment
5	1	7	2	2	7	2754	1709	144	45	95	system
5	1	7	2	2	8	2923	1702	61	40	96	for
5	1	7	2	2	9	3008	1702	83	40	96	effi-
4	1	7	2	3	0	463	1765	2626	61	-1	
5	1	7	2	3	1	463	1774	83	52	93	(51)
5	1	7	2	3	2	602	1776	78	38	83	Int.
5	1	7	2	3	3	695	1776	63	38	82	CI.
5	1	7	2	3	4	1830	1765	141	52	96	ciently
5	1	7	2	3	5	1988	1765	297	52	95	differentiating
5	1	7	2	3	6	2300	1765	176	40	96	between
5	1	7	2	3	7	2489	1765	159	52	95	varying
5	1	7	2	3	8	2662	1765	207	52	96	triggering
5	1	7	2	3	9	2884	1779	205	38	96	pressures.
4	1	7	2	4	0	599	1828	2492	61	-1	
5	1	7	2	4	1	599	1839	140	38	84	HOIH
5	1	7	2	4	2	753	1839	119	38	96	35/34
5	1	7	2	4	3	1059	1837	202	52	95	(2006.01)
5	1	7	2	4	4	1830	1828	81	40	96	The
5	1	7	2	4	5	1927	1828	96	40	96	ultra
5	1	7	2	4	6	2043	1828	76	40	95	low
5	1	7	2	4	7	2137	1842	174	38	96	pressure
5	1	7	2	4	8	2332	1828	136	40	96	switch
5	1	7	2	4	9	2486	1828	229	52	95	adjustment
5	1	7	2	4	10	2736	1835	142	45	95	system
5	1	7	2	4	11	2898	1828	193	52	96	generally
4	1	7	2	5	0	463	1890	2629	68	-1	
5	1	7	2	5	1	463	1906	83	52	86	(52)
5	1	7	2	5	2	602	1908	90	38	0	U.S.
5	1	7	2	5	3	709	1908	62	38	0	CL
5	1	7	2	5	4	806	1939	230	7	3	...
5	1	7	2	5	5	1080	1908	141	38	95	200/83
5	1	7	2	5	6	1239	1908	48	47	95	R;
5	1	7	2	5	7	1306	1906	140	40	96	200/83
5	1	7	2	5	8	1464	1908	40	47	91	P;
5	1	7	2	5	9	1522	1906	141	40	96	200/83
5	1	7	2	5	10	1682	1908	39	47	94	S;
5	1	7	2	5	11	0	0	3600	4950	70	__
5	1	7	2	5	12	1830	1890	172	39	95	includes
5	1	7	2	5	13	2026	1903	21	26	96	a
5	1	7	2	5	14	2067	1890	166	51	96	housing
5	1	7	2	5	15	2254	1890	197	51	96	including
5	1	7	2	5	16	2473	1903	21	26	96	a
5	1	7	2	5	17	2515	1890	81	39	96	first
5	1	7	2	5	18	2617	1896	170	45	96	aperture
5	1	7	2	5	19	2809	1890	75	39	96	and
5	1	7	2	5	20	2905	1903	21	26	96	a
5	1	7	2	5	21	2949	1890	143	39	96	second
4	1	7	2	6	0	1498	1953	1594	54	-1	
5	1	7	2	6	1	1498	1968	141	39	94	200/83
5	1	7	2	6	2	1659	1969	64	38	93	SA
5	1	7	2	6	3	0	0	3600	4950	80	__
5	1	7	2	6	4	1830	1959	182	45	95	aperture,
5	1	7	2	6	5	2026	1953	170	39	96	wherein
5	1	7	2	6	6	2209	1953	83	39	95	said
5	1	7	2	6	7	2303	1953	165	51	96	housing
5	1	7	2	6	8	2482	1953	32	39	96	is
5	1	7	2	6	9	2528	1953	218	51	96	comprised
5	1	7	2	6	10	2759	1953	48	39	94	of
5	1	7	2	6	11	2814	1966	21	26	96	a
5	1	7	2	6	12	2849	1953	80	39	95	first
5	1	7	2	6	13	2940	1953	152	51	95	portion
4	1	7	2	7	0	463	2014	2629	74	-1	
5	1	7	2	7	1	463	2037	83	51	95	(58)
5	1	7	2	7	2	0	0	3600	4950	73	-
5	1	7	2	7	3	602	2038	111	38	73	Field
5	1	7	2	7	4	730	2038	45	38	96	of
5	1	7	2	7	5	786	2038	299	38	96	Classification
5	1	7	2	7	6	1101	2038	151	38	91	Search
5	1	7	2	7	7	1280	2070	190	6	45	...............
5	1	7	2	7	8	1518	2037	138	39	52	200/81
5	1	7	2	7	9	1677	2038	34	38	52	R,
5	1	7	2	7	10	0	0	3600	4950	62	_
5	1	7	2	7	11	1830	2014	75	40	91	and
5	1	7	2	7	12	1929	2028	21	26	96	a
5	1	7	2	7	13	1976	2014	144	40	95	second
5	1	7	2	7	14	2143	2014	161	52	95	portion,
5	1	7	2	7	15	2330	2014	170	40	96	wherein
5	1	7	2	7	16	2525	2014	82	40	96	said
5	1	7	2	7	17	2631	2014	80	40	96	first
5	1	7	2	7	18	2735	2014	152	52	96	portion
5	1	7	2	7	19	2911	2014	74	40	95	and
5	1	7	2	7	20	3010	2014	82	40	96	said
2	1	8	0	0	0	463	2077	2629	425	-1	
3	1	8	1	0	0	463	2077	2629	364	-1	
4	1	8	1	1	0	751	2077	2340	70	-1	
5	1	8	1	1	1	751	2098	141	40	96	200/83
5	1	8	1	1	2	910	2100	44	47	88	R.
5	1	8	1	1	3	973	2100	47	38	93	83
5	1	8	1	1	4	1034	2100	48	47	93	A,
5	1	8	1	1	5	1100	2100	47	38	95	83
5	1	8	1	1	6	1165	2100	29	47	85	J,
5	1	8	1	1	7	1213	2100	46	38	94	83
5	1	8	1	1	8	1276	2100	48	47	93	N.
5	1	8	1	1	9	1343	2100	46	38	96	83
5	1	8	1	1	10	1408	2100	31	47	94	P.
5	1	8	1	1	11	1459	2100	46	38	94	83
5	1	8	1	1	12	1525	2100	35	47	86	S,
5	1	8	1	1	13	1580	2100	46	38	96	83
5	1	8	1	1	14	1646	2100	75	47	93	SA,
5	1	8	1	1	15	1832	2077	143	40	95	second
5	1	8	1	1	16	1988	2077	152	52	95	portion
5	1	8	1	1	17	2154	2077	127	40	96	define
5	1	8	1	1	18	2294	2091	22	26	96	a
5	1	8	1	1	19	2331	2077	125	52	96	cavity
5	1	8	1	1	20	2470	2077	176	40	96	between
5	1	8	1	1	21	2659	2077	158	49	96	thereof,
5	1	8	1	1	22	2835	2091	21	26	96	a
5	1	8	1	1	23	2871	2077	79	40	96	first
5	1	8	1	1	24	2964	2077	127	40	96	termi-
4	1	8	1	2	0	1211	2140	1880	61	-1	
5	1	8	1	2	1	1211	2161	141	40	95	200/83
5	1	8	1	2	2	1367	2163	38	38	78	V.
5	1	8	1	2	3	1426	2163	47	38	78	83
5	1	8	1	2	4	1490	2163	56	38	86	W:
5	1	8	1	2	5	1578	2161	141	40	81	73/715
5	1	8	1	2	6	1829	2140	62	40	96	nal
5	1	8	1	2	7	1901	2140	220	52	95	positioned
5	1	8	1	2	8	2129	2140	135	40	96	within
5	1	8	1	2	9	2275	2140	81	40	96	said
5	1	8	1	2	10	2366	2140	133	52	95	cavity,
5	1	8	1	2	11	2511	2154	21	26	96	a
5	1	8	1	2	12	2544	2140	78	40	96	first
5	1	8	1	2	13	2633	2140	228	52	95	adjustment
5	1	8	1	2	14	2871	2140	173	40	96	member
5	1	8	1	2	15	3051	2147	40	33	96	to
4	1	8	1	3	0	1401	2194	1690	59	-1	
5	1	8	1	3	1	1401	2194	7	16	42	3
5	1	8	1	3	2	1540	2194	8	16	60	’
5	1	8	1	3	3	1830	2215	147	38	95	engage
5	1	8	1	3	4	1989	2202	82	39	96	said
5	1	8	1	3	5	2081	2202	80	39	96	first
5	1	8	1	3	6	2171	2202	184	48	94	terminal,
5	1	8	1	3	7	2368	2202	170	39	96	wherein
5	1	8	1	3	8	2549	2202	82	39	96	said
5	1	8	1	3	9	2641	2202	80	39	96	first
5	1	8	1	3	10	2732	2202	228	51	95	adjustment
5	1	8	1	3	11	2970	2215	121	26	95	mem-
4	1	8	1	4	0	1829	2265	1262	51	-1	
5	1	8	1	4	1	1829	2265	67	39	96	ber
5	1	8	1	4	2	1919	2265	158	39	95	extends
5	1	8	1	4	3	2100	2265	164	51	96	through
5	1	8	1	4	4	2289	2265	81	39	96	said
5	1	8	1	4	5	2393	2265	80	39	96	first
5	1	8	1	4	6	2497	2271	182	45	95	aperture,
5	1	8	1	4	7	2705	2278	21	26	96	a
5	1	8	1	4	8	2752	2265	143	39	95	second
5	1	8	1	4	9	2916	2265	175	39	95	terminal
4	1	8	1	5	0	463	2323	2628	55	-1	
5	1	8	1	5	1	463	2323	83	52	94	(56)
5	1	8	1	5	2	903	2325	241	38	95	References
5	1	8	1	5	3	1161	2325	121	38	95	Cited
5	1	8	1	5	4	1829	2326	219	52	94	positioned
5	1	8	1	5	5	2061	2326	134	40	95	within
5	1	8	1	5	6	2210	2326	82	40	96	said
5	1	8	1	5	7	2306	2326	125	52	96	cavity
5	1	8	1	5	8	2445	2326	76	40	96	and
5	1	8	1	5	9	2534	2340	21	26	95	a
5	1	8	1	5	10	2570	2326	145	40	96	second
5	1	8	1	5	11	2728	2326	229	52	95	adjustment
5	1	8	1	5	12	2970	2340	121	26	95	mem-
4	1	8	1	6	0	1829	2389	1263	52	-1	
5	1	8	1	6	1	1829	2389	67	40	96	ber
5	1	8	1	6	2	1919	2395	39	34	95	to
5	1	8	1	6	3	1985	2403	146	38	94	engage
5	1	8	1	6	4	2158	2389	83	40	96	said
5	1	8	1	6	5	2266	2389	144	40	96	second
5	1	8	1	6	6	2434	2389	184	49	95	terminal,
5	1	8	1	6	7	2645	2389	170	40	95	wherein
5	1	8	1	6	8	2840	2389	83	40	96	said
5	1	8	1	6	9	2949	2389	143	40	96	second
3	1	8	2	0	0	772	2425	2277	77	-1	
4	1	8	2	1	0	772	2425	2277	77	-1	
5	1	8	2	1	1	772	2425	90	38	42	V.5.
5	1	8	2	1	2	881	2425	188	38	63	FATBNT
5	1	8	2	1	3	1085	2425	323	38	76	DOCUMENTS
5	1	8	2	1	4	1830	2451	230	51	96	adjustment
5	1	8	2	1	5	2074	2451	173	39	96	member
5	1	8	2	1	6	2259	2451	158	39	96	extends
5	1	8	2	1	7	2432	2451	164	51	96	through
5	1	8	2	1	8	2611	2451	83	39	95	said
5	1	8	2	1	9	2709	2451	144	39	95	second
5	1	8	2	1	10	2867	2457	182	45	95	aperture.
2	1	9	0	0	0	603	2224	995	52	-1	
3	1	9	1	0	0	603	2224	995	52	-1	
4	1	9	1	1	0	603	2224	995	52	-1	
5	1	9	1	1	1	603	2226	72	38	95	See
5	1	9	1	1	2	691	2224	233	52	96	application
5	1	9	1	1	3	938	2224	65	40	96	file
5	1	9	1	1	4	1019	2224	60	40	96	for
5	1	9	1	1	5	1093	2224	192	52	94	complete
5	1	9	1	1	6	1301	2224	131	40	96	search
5	1	9	1	1	7	1445	2224	153	52	96	history.
2	1	10	0	0	0	539	2529	2358	632	-1	
3	1	10	1	0	0	539	2529	2358	632	-1	
4	1	10	1	1	0	573	2529	1148	42	-1	
5	1	10	1	1	1	573	2530	182	41	94	3,525,262
5	1	10	1	1	2	784	2531	32	33	95	A
5	1	10	1	1	3	848	2529	17	20	63	*
5	1	10	1	1	4	930	2529	125	35	63	8/1970
5	1	10	1	1	5	1093	2530	124	41	88	Goran,
5	1	10	1	1	6	1234	2530	38	34	86	Jr.
5	1	10	1	1	7	1305	2557	257	7	0	......
5	1	10	1	1	8	1595	2529	126	35	89	73/725
4	1	10	1	2	0	573	2590	2220	50	-1	
5	1	10	1	2	1	573	2593	183	41	96	3,689,719
5	1	10	1	2	2	784	2594	32	33	96	A
5	1	10	1	2	3	848	2592	17	20	70	*
5	1	10	1	2	4	928	2592	127	35	89	9/1972
5	1	10	1	2	5	1093	2592	141	45	95	Phillips
5	1	10	1	2	6	1248	2592	86	35	92	etal.
5	1	10	1	2	7	1369	2620	165	7	46	.............
5	1	10	1	2	8	1557	2592	126	35	96	200/83
5	1	10	1	2	9	1699	2593	24	34	96	P
5	1	10	1	2	10	2130	2590	46	38	95	18
5	1	10	1	2	11	2193	2590	169	47	95	Claims,
5	1	10	1	2	12	2379	2590	46	38	96	11
5	1	10	1	2	13	2444	2590	194	50	96	Drawing
5	1	10	1	2	14	2655	2590	138	38	96	Sheets
4	1	10	1	3	0	2733	2779	81	56	-1	
5	1	10	1	3	1	2733	2779	81	56	96	42
4	1	10	1	4	0	852	2817	1398	68	-1	
5	1	10	1	4	1	852	2817	81	56	95	42
5	1	10	1	4	2	2169	2827	81	58	95	60
4	1	10	1	5	0	1481	2883	1213	74	-1	
5	1	10	1	5	1	1481	2901	85	56	94	44
5	1	10	1	5	2	2612	2883	82	56	91	42
4	1	10	1	6	0	1165	2908	1619	92	-1	
5	1	10	1	6	1	1165	2950	42	34	62	/
5	1	10	1	6	2	1229	2923	81	56	94	42
5	1	10	1	6	3	2719	2908	65	92	28	_
4	1	10	1	7	0	2507	2977	390	116	-1	
5	1	10	1	7	1	2507	2977	79	55	82	5]
5	1	10	1	7	2	2874	3027	23	66	50	}
4	1	10	1	8	0	539	3103	79	58	-1	
5	1	10	1	8	1	539	3103	79	58	95	50
2	1	11	0	0	0	634	3546	82	57	-1	
3	1	11	1	0	0	634	3546	82	57	-1	
4	1	11	1	1	0	634	3546	82	57	-1	
5	1	11	1	1	1	634	3546	82	57	96	42
2	1	12	0	0	0	888	3126	2127	1013	-1	
3	1	12	1	0	0	888	3126	2127	1013	-1	
4	1	12	1	1	0	888	3126	2127	1013	-1	
5	1	12	1	1	1	888	3126	2127	1013	95	 
1	2	0	0	0	0	0	0	4950	3600	-1	
2	2	1	0	0	0	4531	461	94	2625	-1	
3	2	1	1	0	0	4531	461	94	2625	-1	
4	2	1	1	1	0	4531	461	94	2625	-1	
5	2	1	1	1	1	4546	461	79	176	72	U.S.
5	2	1	1	1	2	4546	670	77	288	94	Patent
5	2	1	1	1	3	4531	1173	68	140	95	Aug.
5	2	1	1	1	4	4535	1338	64	82	93	19,
5	2	1	1	1	5	4546	1441	53	136	93	2008
5	2	1	1	1	6	0	0	4950	3600	54	__
5	2	1	1	1	7	4546	1763	53	159	93	Sheet
5	2	1	1	1	8	4548	1944	51	25	93	1
5	2	1	1	1	9	4546	1995	53	60	93	of
5	2	1	1	1	10	4548	2072	51	61	93	11
5	2	1	1	1	11	4546	2525	62	100	96	US
5	2	1	1	1	12	4533	2652	75	321	94	7,414,208
5	2	1	1	1	13	4548	2998	60	88	79	B1
2	2	2	0	0	0	3961	2802	346	83	-1	
3	2	2	1	0	0	3961	2802	346	83	-1	
4	2	2	1	1	0	3961	2802	346	83	-1	
5	2	2	1	1	1	3961	2802	226	83	94	FIG.
5	2	2	1	1	2	4258	2802	49	82	95	1
2	2	3	0	0	0	905	720	3311	1857	-1	
3	2	3	1	0	0	905	720	3311	1857	-1	
4	2	3	1	1	0	905	720	3311	1857	-1	
5	2	3	1	1	1	905	720	3311	1857	95	 
2	2	4	0	0	0	573	1767	125	75	-1	
3	2	4	1	0	0	573	1767	125	75	-1	
4	2	4	1	1	0	645	1767	53	73	-1	
5	2	4	1	1	1	645	1767	53	73	73	CN
4	2	4	1	2	0	573	1768	59	74	-1	
5	2	4	1	2	1	573	1768	59	74	51	q-
2	2	5	0	0	0	427	1170	121	77	-1	
3	2	5	1	0	0	427	1170	121	77	-1	
4	2	5	1	1	0	427	1170	121	77	-1	
5	2	5	1	1	1	427	1170	121	77	94	50
1	3	0	0	0	0	0	0	3600	4950	-1	
2	3	1	0	0	0	474	317	2626	106	-1	
3	3	1	1	0	0	474	317	2626	106	-1	
