level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	4	1	9	3	476	1060	112	38	87	Filed:
5	1	4	1	9	4	710	1060	79	42	82	Jul.
5	1	4	1	9	5	808	1060	37	48	96	2,
5	1	4	1	9	6	866	1060	98	38	96	1997
5	1	4	1	9	7	1659	1037	138	97	60	Eaving
5	1	4	1	9	8	1811	1098	19	24	96	a
5	1	4	1	9	9	1841	1085	79	49	96	pair
5	1	4	1	9	10	1932	1085	44	37	95	of
5	1	4	1	9	11	1984	1098	116	36	95	upper
5	1	4	1	9	12	2112	1085	184	37	95	members
5	1	4	1	9	13	2310	1085	70	37	96	and
5	1	4	1	9	14	2395	1098	19	24	96	a
5	1	4	1	9	15	2425	1085	79	49	96	pair
5	1	4	1	9	16	2516	1085	43	37	95	of
5	1	4	1	9	17	2569	1085	182	49	95	opposing
5	1	4	1	9	18	2765	1085	114	37	96	lower
4	1	4	1	10	0	343	1144	2535	63	-1	
5	1	4	1	10	1	343	1157	76	50	90	[51]
5	1	4	1	10	2	476	1157	73	38	70	Int.
5	1	4	1	10	3	568	1150	81	45	51	CI.°
5	1	4	1	10	4	1300	1157	124	38	79	AO1D
5	1	4	1	10	5	1443	1157	113	44	94	33/02
5	1	4	1	10	6	1660	1144	196	47	96	members,
5	1	4	1	10	7	1878	1157	19	25	96	a
5	1	4	1	10	8	1916	1144	76	38	96	first
5	1	4	1	10	9	2011	1144	81	38	87	disc
5	1	4	1	10	10	2106	1144	194	50	95	journaled
5	1	4	1	10	11	2319	1150	36	32	96	to
5	1	4	1	10	12	2376	1144	58	38	96	the
5	1	4	1	10	13	2455	1144	128	46	96	frame,
5	1	4	1	10	14	2604	1157	19	25	96	a
5	1	4	1	10	15	2641	1144	139	38	95	second
5	1	4	1	10	16	2799	1144	79	38	89	disc
4	1	4	1	11	0	343	1205	2536	67	-1	
5	1	4	1	11	1	343	1223	76	49	84	[52]
5	1	4	1	11	2	0	0	3150	4950	26	|
5	1	4	1	11	3	476	1223	86	37	66	WS.
5	1	4	1	11	4	582	1223	60	37	34	Cl}
5	1	4	1	11	5	1059	1223	151	46	95	56/235;
5	1	4	1	11	6	1232	1223	151	46	89	56/256;
5	1	4	1	11	7	1405	1223	151	46	91	56/504;
5	1	4	1	11	8	0	0	3150	4950	84	_
5	1	4	1	11	9	1656	1205	195	50	45	journaled
5	1	4	1	11	10	1876	1211	35	32	96	to
5	1	4	1	11	11	1938	1205	58	38	96	the
5	1	4	1	11	12	2022	1205	116	38	96	frame
5	1	4	1	11	13	2162	1205	124	38	95	below
5	1	4	1	11	14	2311	1205	58	38	96	the
5	1	4	1	11	15	2396	1205	76	38	96	first
5	1	4	1	11	16	2497	1205	80	38	74	disc
5	1	4	1	11	17	2603	1205	69	38	96	and
5	1	4	1	11	18	2697	1205	136	50	96	having
5	1	4	1	11	19	2860	1218	19	25	96	a
4	1	4	1	12	0	1224	1265	1654	65	-1	
5	1	4	1	12	1	1224	1285	148	45	96	171/42;
5	1	4	1	12	2	1393	1285	164	41	93	460/904
5	1	4	1	12	3	1660	1265	145	49	96	ground
5	1	4	1	12	4	1839	1265	187	49	96	engaging
5	1	4	1	12	5	2059	1265	69	38	95	rim
5	1	4	1	12	6	2164	1265	170	38	96	attached
5	1	4	1	12	7	2366	1265	198	49	94	coaxially,
5	1	4	1	12	8	2600	1265	70	38	96	and
5	1	4	1	12	9	2704	1278	19	25	96	a
5	1	4	1	12	10	2757	1271	121	32	95	motor
4	1	4	1	13	0	343	1326	2535	74	-1	
5	1	4	1	13	1	343	1350	76	50	87	[58]
5	1	4	1	13	2	476	1350	106	38	87	Field
5	1	4	1	13	3	601	1350	45	38	95	of
5	1	4	1	13	4	662	1350	146	38	83	Search
5	1	4	1	13	5	839	1382	312	6	41	........................
5	1	4	1	13	6	1178	1350	137	43	67	56/235,
5	1	4	1	13	7	1350	1352	18	36	96	1,
5	1	4	1	13	8	1403	1352	24	36	95	2,
5	1	4	1	13	9	1461	1352	81	36	95	17.1
5	1	4	1	13	10	1661	1326	269	49	93	mechanically
5	1	4	1	13	11	1951	1326	204	38	95	connected
5	1	4	1	13	12	2177	1332	36	32	96	to
5	1	4	1	13	13	2236	1326	58	38	96	the
5	1	4	1	13	14	2317	1326	78	38	96	first
5	1	4	1	13	15	2418	1326	69	38	96	and
5	1	4	1	13	16	2509	1326	137	38	93	second
5	1	4	1	13	17	2668	1326	110	38	84	discs.
5	1	4	1	13	18	2801	1326	77	38	96	The
4	1	4	1	14	0	655	1382	2224	74	-1	
5	1	4	1	14	1	655	1410	152	46	94	56/504,
5	1	4	1	14	2	827	1410	86	46	94	256,
5	1	4	1	14	3	933	1410	86	46	96	255,
5	1	4	1	14	4	1039	1410	86	46	95	295,
5	1	4	1	14	5	1145	1411	124	45	82	327.1,
5	1	4	1	14	6	1289	1382	124	74	33	35871,
5	1	4	1	14	7	1431	1382	87	66	89	121.
5	1	4	1	14	8	1522	1382	35	74	67	4:
5	1	4	1	14	9	1660	1387	78	38	96	first
5	1	4	1	14	10	1746	1387	87	65	92	dise
5	1	4	1	14	11	1849	1387	71	38	96	and
5	1	4	1	14	12	1935	1387	59	38	96	the
5	1	4	1	14	13	2011	1387	139	65	96	second
5	1	4	1	14	14	2166	1387	79	38	79	dise
5	1	4	1	14	15	2263	1400	57	25	96	are
5	1	4	1	14	16	2335	1387	192	65	96	vertically
5	1	4	1	14	17	2543	1387	211	46	96	orientated,
5	1	4	1	14	18	2773	1387	69	38	96	and
5	1	4	1	14	19	2860	1400	19	25	96	a
4	1	4	1	15	0	747	1446	2129	67	-1	
5	1	4	1	15	1	747	1472	98	37	96	DIG.
5	1	4	1	15	2	869	1472	46	37	83	17,
5	1	4	1	15	3	947	1472	99	37	96	DIG.
5	1	4	1	15	4	1068	1472	58	37	57	20;
5	1	4	1	15	5	1152	1472	136	41	95	171/42,
5	1	4	1	15	6	1320	1472	48	37	92	30,
5	1	4	1	15	7	1401	1472	98	37	96	DIG.
5	1	4	1	15	8	1523	1472	31	37	75	1;
5	1	4	1	15	9	1659	1452	146	44	95	portion
5	1	4	1	15	10	1835	1446	43	38	95	of
5	1	4	1	15	11	1904	1447	60	37	96	the
5	1	4	1	15	12	1994	1446	100	38	87	discs
5	1	4	1	15	13	2123	1446	150	50	96	overlap
5	1	4	1	15	14	2305	1446	69	38	95	and
5	1	4	1	15	15	2406	1459	57	25	95	are
5	1	4	1	15	16	2490	1447	220	49	96	juxtaposed
5	1	4	1	15	17	2741	1452	35	32	94	to
5	1	4	1	15	18	2807	1459	69	25	96	one
4	1	4	1	16	0	918	1503	1964	70	-1	
5	1	4	1	16	1	918	1503	8	14	50	'
5	1	4	1	16	2	990	1532	71	36	85	172
5	1	4	1	16	3	1062	1503	90	70	67	/664
5	1	4	1	16	4	1186	1532	65	36	95	111.
5	1	4	1	16	5	1289	1503	91	65	81	139:
5	1	4	1	16	6	1393	1532	74	36	96	460
5	1	4	1	16	7	1469	1503	88	70	43	004i
5	1	4	1	16	8	1662	1507	156	38	95	another.
5	1	4	1	16	9	1840	1507	76	38	96	The
5	1	4	1	16	10	1935	1507	79	50	96	pair
5	1	4	1	16	11	2034	1507	43	38	96	of
5	1	4	1	16	12	2094	1507	100	38	89	discs
5	1	4	1	16	13	2213	1507	207	50	96	preferably
5	1	4	1	16	14	2441	1507	146	38	96	include
5	1	4	1	16	15	2610	1520	17	25	96	a
5	1	4	1	16	16	2647	1507	171	50	96	plurality
5	1	4	1	16	17	2838	1507	44	38	96	of
4	1	4	1	17	0	1156	1562	1720	54	-1	
5	1	4	1	17	1	1156	1562	110	15	38	MOP
5	1	4	1	17	2	1364	1562	8	15	37	OTT
5	1	4	1	17	3	1661	1567	153	38	95	notches
5	1	4	1	17	4	1840	1567	205	49	96	projecting
5	1	4	1	17	5	2073	1567	74	38	95	into
5	1	4	1	17	6	2176	1567	91	38	96	their
5	1	4	1	17	7	2294	1567	203	49	96	respective
5	1	4	1	17	8	2525	1573	101	32	95	outer
5	1	4	1	17	9	2652	1567	224	49	96	perimeters.
4	1	4	1	18	0	343	1628	2535	67	-1	
5	1	4	1	18	1	343	1645	76	50	95	[56]
5	1	4	1	18	2	763	1645	235	38	96	References
5	1	4	1	18	3	1017	1645	116	38	95	Cited
5	1	4	1	18	4	1660	1628	77	38	96	The
5	1	4	1	18	5	1756	1628	99	38	90	discs
5	1	4	1	18	6	1873	1634	113	32	96	rotate
5	1	4	1	18	7	2006	1634	34	32	96	at
5	1	4	1	18	8	2059	1641	19	25	96	a
5	1	4	1	18	9	2096	1628	221	38	95	differential
5	1	4	1	18	10	2335	1634	35	32	95	to
5	1	4	1	18	11	2391	1641	69	25	96	one
5	1	4	1	18	12	2480	1628	149	38	96	another
5	1	4	1	18	13	2646	1628	97	38	96	from
5	1	4	1	18	14	2765	1629	58	37	96	1.2
5	1	4	1	18	15	2841	1634	37	32	96	to
4	1	4	1	19	0	1660	1689	1218	49	-1	
5	1	4	1	19	1	1660	1689	60	38	94	2.5
5	1	4	1	19	2	1738	1689	210	49	94	depending
5	1	4	1	19	3	1961	1702	101	36	96	upon
5	1	4	1	19	4	2078	1689	59	38	96	the
5	1	4	1	19	5	2154	1695	83	43	96	type
5	1	4	1	19	6	2255	1689	43	38	96	of
5	1	4	1	19	7	2309	1689	106	38	96	vines
5	1	4	1	19	8	2430	1689	112	49	96	being
5	1	4	1	19	9	2558	1695	69	32	95	cut.
5	1	4	1	19	10	2644	1689	76	38	96	The
5	1	4	1	19	11	2736	1689	142	49	95	ground
4	1	4	1	20	0	636	1744	2242	54	-1	
5	1	4	1	20	1	636	1744	88	36	94	U.S.
5	1	4	1	20	2	744	1744	184	36	95	PATENT
5	1	4	1	20	3	945	1744	313	36	91	DOCUMENTS
5	1	4	1	20	4	1660	1748	184	50	94	engaging
5	1	4	1	20	5	1869	1748	80	50	95	ring
5	1	4	1	20	6	1973	1748	166	38	95	attached
5	1	4	1	20	7	2164	1754	35	32	96	to
5	1	4	1	20	8	2225	1748	58	38	96	the
5	1	4	1	20	9	2308	1748	140	38	95	second
5	1	4	1	20	10	2471	1748	80	38	89	disc
5	1	4	1	20	11	2574	1748	221	38	96	determines
5	1	4	1	20	12	2818	1748	60	38	96	the
4	1	4	1	21	0	431	1809	2447	67	-1	
5	1	4	1	21	1	431	1840	177	32	74	2,648,942
5	1	4	1	21	2	0	0	3150	4950	40	-
5	1	4	1	21	3	670	1838	123	38	81	8/1953
5	1	4	1	21	4	831	1840	88	32	34	GIAN
5	1	4	1	21	5	921	1843	58	29	75	Cb
5	1	4	1	21	6	997	1839	39	33	84	Al.
5	1	4	1	21	7	1062	1866	344	6	0	...some
5	1	4	1	21	8	1438	1840	121	36	82	17142
5	1	4	1	21	9	0	0	3150	4950	77	_
5	1	4	1	21	10	1660	1809	111	50	95	depth
5	1	4	1	21	11	1786	1809	43	38	96	of
5	1	4	1	21	12	1840	1809	227	50	96	penetration
5	1	4	1	21	13	2081	1809	50	50	96	by
5	1	4	1	21	14	2146	1809	59	38	96	the
5	1	4	1	21	15	2219	1809	140	38	96	second
5	1	4	1	21	16	2373	1809	80	38	95	disc
5	1	4	1	21	17	2468	1809	75	38	96	into
5	1	4	1	21	18	2560	1809	58	38	96	the
5	1	4	1	21	19	2633	1809	152	50	95	ground.
5	1	4	1	21	20	2801	1809	77	38	96	The
4	1	4	1	22	0	431	1867	2448	69	-1	
5	1	4	1	22	1	431	1867	177	69	41	3,126,062
5	1	4	1	22	2	670	1895	124	36	74	3/1964
5	1	4	1	22	3	831	1893	148	34	13	SCRMidL
5	1	4	1	22	4	1009	1921	401	6	32	......
5	1	4	1	22	5	1437	1895	120	36	84	171/42
5	1	4	1	22	6	0	0	3150	4950	66	__
5	1	4	1	22	7	1660	1869	100	38	88	dises
5	1	4	1	22	8	1775	1869	208	49	96	preferably
5	1	4	1	22	9	1999	1875	113	32	96	rotate
5	1	4	1	22	10	2128	1869	170	49	96	opposite
5	1	4	1	22	11	2315	1869	43	38	96	of
5	1	4	1	22	12	2372	1882	69	25	96	one
5	1	4	1	22	13	2460	1869	150	38	96	another
5	1	4	1	22	14	2623	1869	89	38	96	with
5	1	4	1	22	15	2729	1882	19	25	96	a
5	1	4	1	22	16	2765	1869	114	38	96	lower
4	1	4	1	23	0	431	1930	2447	59	-1	
5	1	4	1	23	1	431	1949	177	40	80	4,178,747
5	1	4	1	23	2	652	1949	141	36	56	12/1979
5	1	4	1	23	3	1020	1975	390	6	0	......
5	1	4	1	23	4	1435	1947	121	38	60	56/256
5	1	4	1	23	5	0	0	3150	4950	60	__
5	1	4	1	23	6	1659	1930	146	49	94	portion
5	1	4	1	23	7	1820	1930	42	38	95	of
5	1	4	1	23	8	1873	1930	58	38	96	the
5	1	4	1	23	9	1947	1930	139	38	95	second
5	1	4	1	23	10	2100	1930	80	38	81	disc
5	1	4	1	23	11	2194	1930	156	49	95	rotating
5	1	4	1	23	12	2362	1930	90	38	96	with
5	1	4	1	23	13	2466	1930	58	38	96	the
5	1	4	1	23	14	2539	1936	212	32	94	movement
5	1	4	1	23	15	2765	1930	42	38	96	of
5	1	4	1	23	16	2818	1930	60	38	96	the
4	1	4	1	24	0	431	1989	2085	56	-1	
5	1	4	1	24	1	431	2002	176	43	91	5,103,623
5	1	4	1	24	2	0	0	3150	4950	45	-
5	1	4	1	24	3	670	2004	124	36	81	4/1992
5	1	4	1	24	4	831	2004	126	32	14	HeIT@tb
5	1	4	1	24	5	986	2030	356	6	14	......
5	1	4	1	24	6	1364	2004	146	36	60	460/904
5	1	4	1	24	7	1526	2004	32	32	87	x
5	1	4	1	24	8	0	0	3150	4950	73	__
5	1	4	1	24	9	1661	1989	115	38	96	frame
5	1	4	1	24	10	1795	1989	89	38	95	with
5	1	4	1	24	11	1904	1995	141	44	96	respect
5	1	4	1	24	12	2065	1995	35	32	95	to
5	1	4	1	24	13	2122	1989	58	38	96	the
5	1	4	1	24	14	2200	1989	142	50	95	ground
5	1	4	1	24	15	2361	1989	155	38	95	surface.
2	1	5	0	0	0	336	2092	2252	50	-1	
3	1	5	1	0	0	336	2092	2252	50	-1	
4	1	5	1	1	0	336	2092	2252	50	-1	
5	1	5	1	1	1	336	2094	171	48	92	Primary
5	1	5	1	1	2	522	2094	354	48	49	Examiner-Terry
5	1	5	1	1	3	895	2094	72	36	93	Lee
5	1	5	1	1	4	987	2092	140	38	90	Melius
5	1	5	1	1	5	1954	2092	45	38	96	16
5	1	5	1	1	6	2021	2092	162	48	95	Claims,
5	1	5	1	1	7	2202	2092	23	38	95	2
5	1	5	1	1	8	2245	2092	187	50	95	Drawing
5	1	5	1	1	9	2452	2092	136	38	95	Sheets
2	1	6	0	0	0	729	2752	9	556	-1	
3	1	6	1	0	0	729	2752	9	556	-1	
4	1	6	1	1	0	729	2752	9	556	-1	
5	1	6	1	1	1	729	2752	9	556	95	 
2	1	7	0	0	0	747	2768	9	557	-1	
3	1	7	1	0	0	747	2768	9	557	-1	
4	1	7	1	1	0	747	2768	9	557	-1	
5	1	7	1	1	1	747	2768	9	557	95	 
2	1	8	0	0	0	392	2357	2461	2015	-1	
3	1	8	1	0	0	392	2357	2461	2015	-1	
4	1	8	1	1	0	392	2357	2461	2015	-1	
5	1	8	1	1	1	392	2357	2461	2015	95	 
1	2	0	0	0	0	0	0	3150	4950	-1	
2	2	1	0	0	0	341	328	2533	96	-1	
3	2	1	1	0	0	341	328	2533	96	-1	
4	2	1	1	1	0	341	328	2533	96	-1	
5	2	1	1	1	1	341	328	173	77	80	U.S.
5	2	1	1	1	2	555	330	279	75	94	Patent
5	2	1	1	1	3	1136	354	128	64	96	May
5	2	1	1	1	4	1288	353	77	65	96	18,
5	2	1	1	1	5	1388	353	131	52	96	1999
5	2	1	1	1	6	1749	353	154	52	96	Sheet
5	2	1	1	1	7	1930	353	25	51	96	1
5	2	1	1	1	8	1985	353	59	52	96	of
5	2	1	1	1	9	2063	353	30	51	96	2
5	2	1	1	1	10	2476	328	398	96	94	5,904,033
2	2	2	0	0	0	749	1096	7	532	-1	
3	2	2	1	0	0	749	1096	7	532	-1	
4	2	2	1	1	0	749	1096	7	532	-1	
5	2	2	1	1	1	749	1096	7	532	95	 
2	2	3	0	0	0	813	3134	1151	14	-1	
3	2	3	1	0	0	813	3134	1151	14	-1	
4	2	3	1	1	0	813	3134	1151	14	-1	
5	2	3	1	1	1	813	3134	1151	14	95	 
2	2	4	0	0	0	1450	3272	568	21	-1	
3	2	4	1	0	0	1450	3272	568	21	-1	
4	2	4	1	1	0	1450	3272	568	21	-1	
5	2	4	1	1	1	1450	3272	568	21	95	 
2	2	5	0	0	0	392	723	2382	3529	-1	
3	2	5	1	0	0	392	723	2382	3529	-1	
4	2	5	1	1	0	392	723	2382	3529	-1	
5	2	5	1	1	1	392	723	2382	3529	95	 
2	2	6	0	0	0	649	4254	1819	101	-1	
3	2	6	1	0	0	649	4254	1819	101	-1	
4	2	6	1	1	0	649	4254	1819	101	-1	
5	2	6	1	1	1	649	4254	162	89	89	FIG.
5	2	6	1	1	2	854	4254	49	88	95	2
5	2	6	1	1	3	2381	4283	87	72	96	22
1	3	0	0	0	0	0	0	3150	4950	-1	
2	3	1	0	0	0	341	328	2533	96	-1	
3	3	1	1	0	0	341	328	2533	96	-1	
4	3	1	1	1	0	341	328	2533	96	-1	
5	3	1	1	1	1	341	328	173	77	80	U.S.
5	3	1	1	1	2	555	330	279	75	94	Patent
5	3	1	1	1	3	1136	354	128	64	96	May
5	3	1	1	1	4	1288	353	77	65	96	18,
5	3	1	1	1	5	1388	353	131	52	96	1999
5	3	1	1	1	6	1749	353	154	52	96	Sheet
5	3	1	1	1	7	1927	353	30	51	96	2
5	3	1	1	1	8	1985	353	59	52	96	of
5	3	1	1	1	9	2063	353	30	51	93	2
5	3	1	1	1	10	2476	328	398	96	94	5,904,033
2	3	2	0	0	0	1350	820	1088	157	-1	
3	3	2	1	0	0	1350	820	1088	157	-1	
4	3	2	1	1	0	1350	820	1088	72	-1	
5	3	2	1	1	1	1350	831	73	55	96	22
5	3	2	1	1	2	2225	820	136	72	94	FIG.
5	3	2	1	1	3	2395	822	43	68	96	4
4	3	2	1	2	0	1543	921	71	56	-1	
5	3	2	1	2	1	1543	921	71	56	96	70
2	3	3	0	0	0	2064	1031	73	57	-1	
3	3	3	1	0	0	2064	1031	73	57	-1	
4	3	3	1	1	0	2064	1031	73	57	-1	
5	3	3	1	1	1	2064	1031	73	57	96	20
2	3	4	0	0	0	1937	1162	850	1274	-1	
3	3	4	1	0	0	1937	1162	850	1274	-1	
4	3	4	1	1	0	1937	1162	850	1274	-1	
5	3	4	1	1	1	1937	1162	850	1274	95	 
2	3	5	0	0	0	2248	2428	573	242	-1	
3	3	5	1	0	0	2248	2428	573	242	-1	
4	3	5	1	1	0	2248	2428	573	242	-1	
5	3	5	1	1	1	2248	2428	188	242	74	})
5	3	5	1	1	2	2748	2490	73	55	64	>
2	3	6	0	0	0	691	2121	1588	551	-1	
3	3	6	1	0	0	691	2121	1588	551	-1	
4	3	6	1	1	0	691	2121	1129	98	-1	
5	3	6	1	1	1	691	2121	72	9	54	CIT
5	3	6	1	1	2	881	2122	298	82	38	\_._.“’,,-“~.‘,<"
5	3	6	1	1	3	1278	2123	116	14	38	Cini
5	3	6	1	1	4	1405	2134	16	5	79	~
5	3	6	1	1	5	1749	2161	71	58	74	30
4	3	6	1	2	0	1731	2348	548	68	-1	
5	3	6	1	2	1	1731	2361	4	54	35	|
5	3	6	1	2	2	1757	2358	33	58	35	2
5	3	6	1	2	3	2233	2348	46	68	53	C
4	3	6	1	3	0	778	2381	1316	291	-1	
5	3	6	1	3	1	778	2454	136	73	80	FIG.
5	3	6	1	3	2	952	2454	34	73	80	3
5	3	6	1	3	3	1776	2416	76	256	40	2
5	3	6	1	3	4	2021	2381	73	265	35	K
2	3	7	0	0	0	411	2663	2376	1421	-1	
3	3	7	1	0	0	411	2663	2376	1421	-1	
4	3	7	1	1	0	411	2663	2376	1421	-1	
5	3	7	1	1	1	411	2663	2376	1421	95	 
2	3	8	0	0	0	1130	4105	71	61	-1	
3	3	8	1	0	0	1130	4105	71	61	-1	
4	3	8	1	1	0	1130	4105	71	61	-1	
5	3	8	1	1	1	1130	4105	71	61	96	54
2	3	9	0	0	0	1507	4150	204	71	-1	
3	3	9	1	0	0	1507	4150	204	71	-1	
4	3	9	1	1	0	1507	4150	204	71	-1	
5	3	9	1	1	1	1507	4150	132	71	81	FIG.
5	3	9	1	1	2	1674	4151	37	70	96	5
1	4	0	0	0	0	0	0	3150	4950	-1	
2	4	1	0	0	0	1475	340	264	61	-1	
3	4	1	1	0	0	1475	340	264	61	-1	
4	4	1	1	1	0	1475	340	264	61	-1	
5	4	1	1	1	1	1475	340	264	61	95	5,904,033
2	4	2	0	0	0	771	428	355	128	-1	
3	4	2	1	0	0	771	428	355	128	-1	
4	4	2	1	1	0	936	428	26	51	-1	
5	4	2	1	1	1	936	428	26	51	95	1
4	4	2	1	2	0	771	517	355	39	-1	
5	4	2	1	2	1	771	517	125	39	96	VINE
5	4	2	1	2	2	915	517	211	38	96	CUTTER
2	4	3	0	0	0	525	630	850	37	-1	
3	4	3	1	0	0	525	630	850	37	-1	
4	4	3	1	1	0	525	630	850	37	-1	
5	4	3	1	1	1	525	630	354	37	94	BACKGROUND
5	4	3	1	1	2	900	630	62	37	95	OF
5	4	3	1	1	3	980	630	97	37	95	THE
5	4	3	1	1	4	1096	630	279	37	96	INVENTION
2	4	4	0	0	0	394	724	504	38	-1	
3	4	4	1	0	0	394	724	504	38	-1	
4	4	4	1	1	0	394	724	504	38	-1	
5	4	4	1	1	1	394	726	30	36	95	1.
5	4	4	1	1	2	446	724	101	38	96	Field
5	4	4	1	1	3	566	724	43	38	91	of
5	4	4	1	1	4	626	725	58	37	96	the
5	4	4	1	1	5	704	724	194	38	94	Invention
2	4	5	0	0	0	339	797	1220	292	-1	
